Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,35,Nacional,Excelente,5,61,"""Hermoso""","""Me sorprendió la cantidad de obra que tiene, además de los muebles de la época. Visítenlo, vale la pena.""",México,Español,PC,15/5/2015
Masculino,54,Nacional,Muy bueno,4,37,"""Muy interesante""","""Gran variedad de piezas de Diego Rivera, no te dejes guiar por la fachada del inmueble ya que en su interior hay piezas que valen la pena ver, además de que es muy accesible. Diego Rivera... Orgullosamente nacido en Guanajuato.""",México,Español,PC,14/5/2015
Femenino,29,Nacional,Regular,3,16,"""Buenas galerías""","""Las galerias de Diego Rivera son interesantes, al igual que las muestras de otros artistas jóvenes.""",México,Español,PC,13/5/2015
Masculino,30,Internacional,Muy bueno,4,4,"""A very interesting tour…""","""While I was familiar with Rivera's work it was fascinating to see the progression of his skill and style throughout his career. While Frida seems to steal most of the spotlight everywhere else, this is a great place to learn more about this iconic artist.""",Estados Unidos,Inglés,PC,12/5/2015
Femenino,21,Nacional,Muy bueno,4,7,"""Interesante""","""Por fueraa no llama mucho la atencion, pero ya dentro todo muy interesante y como esta distribuido.""",México,Español,PC,11/5/2015
Masculino,71,Internacional,Muy bueno,4,81,"""Gran colección""","""Hay un museo para aprender acerca de las fases de uno de los más grandes pintores mexicanos. Las obras acervo antes de su entrada en la multa es muy completo. Énfasis en su etapa cubista.""",Brasil,Portugués,Móvil,10/5/2015
Femenino,25,Nacional,Excelente,5,64,"""Excelente""","""Muy grande y vale mucho la pena visitar en la parte de arriba hay algunas pinturas del maestro Rivera.""",México,Español,PC,9/5/2015
Masculino,28,Nacional,Excelente,5,42,"""De lo mejor del mejor pintor""","""Museo muy moderno, da gusto ir de sala en sala ademas que tienen en la entrada los muebles que compartía con Frida ademas de muchas obras de artistas diferentes.""",México,Español,PC,8/5/2015
Femenino,27,Internacional,Muy bueno,4,12,"""Must See!""","""This museum truly explains the biography of Diego Rivera. This place was in the past the actual residence of the artist, where he grew up. The collection housed here is very extensive and worth seeing.""",Canadá,Inglés,PC,7/5/2015
Femenino,45,Nacional,Excelente,5,15,"""Excelente colección de pinturas""","""Es un lugar excelente, este museo se divide en dos secciones en la primera esta una galería donde se exponen algunas de las mejores pinturas de Diego Rivera, por otro lado esta la casa de Diego y Frida así como algunos de los primeros trabajos de Diego. Ademas de esto también se exponen trabajos de otros artistas. Lo que mas me gusto es la manera en que esta acondicionado este museo. Te recomiendo que revises los horarios de visitas del lugar, así mismo si eres estudiante lleva contigo tu credencial ya que en este y muchos museos te hacen descuentos.""",México,Español,PC,6/5/2015
Femenino,42,Internacional,Excelente,5,336,"""A must for Diego and Frida fans""","""With another family, we received a private tour, no additional fee for the guide. It was very interesting to go from room to room and then later to view the artwork, some very selective of Diego's. In the remaining rooms, art of various regional artists is displayed offering a nice accompaniment and recognition from today's artist of the Diego's ongoing contribution to the world of art.""",Estados Unidos,Inglés,PC,5/5/2015
Femenino,,Nacional,Excelente,5,19,"""Colección grande de pinturas""","""La casa muy bien montada y mantenida. Hermosa y extensa colección de obras del maestro Rivera, deberían tener en la tienda obra gráfica del maestro. Vale la pena la visita al museo. El montaje de los muebles en las habitaciones de la casa esta muy bien hecho. Da perfecta idea de una casa de la época.""",México,Español,PC,4/5/2015
Masculino,38,Nacional,Muy bueno,4,17,"""Museo Diego Rivera""","""Por fuera es facil perder de vista pero una vez dentro te llevas una gran impresion, muy bien acondicionado y con mucho que ver dentro desde pinturas hasta muebles de la epoca.""",México,Español,PC,3/5/2015
Femenino,40,Internacional,Excelente,5,71,"""A real Historical Journey""","""Lots of great stuff but for me the highlight of the house is the two nudes of his wife & his mistress hung side by side.""",Estados Unidos,Inglés,PC,2/5/2015
Femenino,33,Nacional,Muy bueno,4,6,"""Interesante""","""La casa es muy bonita. Encuentras algunas obras de él y también de otros pintores. Revisar horarios antes de ir ya que cierran temprano los domingos.""",México,Español,PC,1/5/2015
Masculino,38,Nacional,Excelente,5,531,"""Obligatorio""","""Visita obligatoria a este pequeño museo, que ofrece parte de la obra de Diego, así como un vistazo rápido a la casona. Descuentos para estudiantes con credencial.""",México,Español,Móvil,30/4/2015
Masculino,56,Nacional,Excelente,5,3,"""Visita obligatoria en Guanajuato""","""Impecable el cuidado de las obras de Diego Rivera, la casa museo está muy bien adecuada para que la visita sea una experiencia gratificante y enriquecedora. Mis sinceras felicitaciones a los encargados.""",México,Español,PC,29/4/2015
Masculino,,Nacional,Excelente,5,9,"""Caminar historia""","""Es impresionante remontarse a la casa que vio nacer al mas grande artista mexicano, como creció y varias de sus pinturas. Uno de los mejores museos del país que aunque es pequeño presenta mas grandes tesoros que muchos otros.""",México,Español,Móvil,28/4/2015
Femenino,67,Nacional,Excelente,5,8,"""Lovely Collection""","""Impressed with the amount of lovely art at this museum. So interesting to see the birth homes of celebrities.""",México,Inglés,PC,27/4/2015
Masculino,54,Nacional,Excelente,5,50,"""Excelente visita""","""Un lugar moderno con antigüedades excelente combinación y las pinturas ni que decir , Hay mucha información , excelente lugar para visitar y pasar un excelente momento con la familia y amigos.""",México,Español,Móvil,26/4/2015
Masculino,22,Internacional,Muy bueno,4,23,"""Excellent option""","""I went with my friends to know a little bit more about Diego Rivera, and it was worthy! $20 pesos the fee, quite accesible. The permanent work made by Rivera himself was delightful and rich, and there are also different expositions. It will take at least a couple of hours to appreciate it all, you can't take pictures of Rivera's work.""",Estados Unidos,Inglés,Móvil,25/4/2015
Femenino,44,Internacional,Excelente,5,88,"""Timeline of an artist""","""What I love most? You get to experience something that triggers a connection to the artist, not just the piece of art itself. As you go through his childhood home, you get to feel him evolve as an artist and a person. The best presentation in a museum I have experienced. All big, shiny state museums should take note.""",Indonesia,Inglés,PC,24/4/2015
Femenino,69,Internacional,Muy bueno,4,35,"""Worth a short visit""","""Really neat to see this historic landmark, the house Diego Rivera was born in. The first floor is furnished in with period pieces, although it's lacking any signs for explanation. The other floors mainly have works by Rivera, not many well-known works, but it was fun to see some of his sketches and more obscure early works.""",Estados Unidos,Inglés,PC,23/4/2015
Femenino,36,Internacional,Excelente,5,12,"""¡100% arte!""","""Un lugar mágico y pintoresco, sin duda uno de los lugares más llenos de vida. Vale la pena la visita.""",Venezuela,Español,Móvil,22/4/2015
Femenino,60,Internacional,Regular,3,24,"""Interesante""","""Fue la casa dónde nació Diego Rivera y vivió hasta los 6 años, el mobiliario fué adquirido para ofrecer al visitante ""el toque de la época"". En general me pareció interesante, hay algunas obras de Diego que no son conocidas, pues nunca llegaron a hacerse, y resulta muy atractivo verlos.""",Panamá,Español,Móvil,21/4/2015
Femenino,58,Nacional,Muy bueno,4,75,"""Me gustó su estilo moderno""","""Muy bonito, moderno y con información importante de cada una de sus obras,en una area del museo se exponen objetos personales , la habitación donde dormia, etc. en otras salas sus obras mas importantes, retratos de Frida , en general bien....deben visitarlo.""",México,Español,PC,20/4/2015
Femenino,55,Nacional,Muy bueno,4,13,"""Pintoresco""","""Me encanta la historia de esta hermosa pareja, soy pintora y me dio gusto conocer sus antepasados, casa, pinturas, ropajes, etc. Muy bien para las generaciones venideras, que conozcan y que sepan que como México, no hay dos.""",México,Español,PC,19/4/2015
Masculino,67,Internacional,Muy bueno,4,33,"""Good museum with average collection""","""For the price (20 pesos - children free) this is a great museum to learn more about Diego. The collection is not the best, but the house itself has been kept in good condition and if you are in GTO, it's definitely worth a visit. Give yourself about an hour for the tour. It's quiet in early mornings. we went around 10:00 and practically had the place to ourselves.""",Canadá,Inglés,PC,18/4/2015
Femenino,52,Internacional,Muy bueno,4,38,"""Moderno e informativo""","""Hay información disponible en cada área y tienen una buena colección de obras del artista así como exposiciones temporales de otros.""",Alemania,Español,PC,17/4/2015
Masculino,62,Internacional,Excelente,5,81,"""Excellent presentation""","""The museum gives the visitor an excellent feel for Rivera's life and work. Definitely worth a visit.""",Estados Unidos,Inglés,PC,16/4/2015
Femenino,26,Internacional,Regular,3,21,"""Worth seeing""","""Worth seeing if you're a fan of his work, mostly replicas of his work and restoration of his childhood home.""",Estados Unidos,Inglés,PC,15/4/2015
Femenino,30,Internacional,Excelente,5,17,"""Great Museum!""","""Definitely stop by if you are interested in learning more about Diego Rivera and seeing some of his early drawings.""",Estados Unidos,Inglés,PC,14/4/2015
Femenino,37,Internacional,Regular,3,434,"""Buen museo""","""La casa natal de Diego Rivera se visita para observar el mobiliario en la planta baja y parte de su obra y bocetos en las superiores. Es interesante su biografía que se exhibe en un patio.""",Uruguay,Español,PC,13/4/2015
Masculino,34,Internacional,Muy bueno,4,29,"""Vale la pena""","""Puedes visitar la casa donde nació Diego Rivera. El lugar está bien acomodado, no es caro y nos resultó interesante.""",España,Español,PC,12/4/2015
Masculino,75,Internacional,Muy bueno,4,215,"""Visita de lujo""","""Para cualquier persona interesada en el arte, aunque no sea un gran conocedor, es imperativo visitar la casa de Diego Rivera cuando esté en Guanajuato. La forma en que se ha conservado esa casa y las piezas de Rivera que se exhiben hacen de la visita algo interesantísimo, quizás más que otros sitios publicitados como atracciones de esta ciudad. De hecho, es toda una oportunidad ver en retrospectiva ciertos trabajos de Rivera, incluyendo obras en las que de alguna forma participó su también famosa esposa Frida Kahlo.""",Costa Rica,Español,PC,11/4/2015
Masculino,63,Internacional,Muy bueno,4,195,"""El pintor y su dama""","""La casa donde vivió Diego Rivera es cobijo de un museo en su memoria. Y de Frida Calo, su compañera de vida. Las obras de Rivera son el centro de la exposición, obviamente. Pero la presencia de la Calo es permanente y equilibra perfectamente la presencia, como fue en vida. Los variados recursos del pintor y escultor se pueden apreciar en plenitud en este hermoso y bien presentado museo.""",Chile,Español,PC,10/4/2015
Masculino,65,Internacional,Excelente,5,176,"""Imposible ir a México y no visitarla""","""A pesar de que es posible verlas en varios lugares de México, tenerlas acá reunidas es un privilegio.""",Argentina,Español,PC,9/4/2015
Femenino,37,Internacional,Muy bueno,4,5,"""Mucho gusto, Don Diego""","""Un interesante recorrido por un aspecto de la vida de un artista fascinante, opacado a ratos por su talentosa esposa, de hecho, en la tienda del museo, consigues más cosas de Frida que del mismo Diego. Descubrir la variedad de estilos que trabajó Diego fue toda una sorpresa.""",Venezuela,Español,PC,8/4/2015
Femenino,40,Nacional,Muy bueno,4,101,"""¡Historia!""","""Lugar donde vivió este gran pintor y escultor mexicano, conoces su casa, su estudio, su habitación, ropa, cosas personales, la casa muy interesante :)""",México,Español,PC,7/4/2015
Masculino,,Nacional,Muy bueno,4,5,"""Gran museo""","""Casa donde nacio y vivio un tiempo Diego Rivera, excelente restauracion, grandes exposiciones de Diego y otros autores.""",México,Español,Móvil,6/4/2015
Masculino,53,Internacional,Excelente,5,75,"""Muy buena experiencia""","""Con un precio muy bueno, no solo se hace uno a la idea de como era la casa cuando nació y la habito este artista mexicano, sino que ta,bien esta abierta a nuevas propuestas de otros artistas jóvenes y por supuesto la obra de Rivera por sus diferentes etapas, lo que mas me gusto la colección de acuarelas alusivas al Popol Vuh.""",Colombia,Español,PC,5/4/2015
Femenino,72,Internacional,Muy bueno,4,245,"""Evocación de las condiciones de vida de Diego Rivera niño""","""La casa se merece una visita, incluso si las reconstrucciones no son genuinas y exposiciones temporales es un buen enfoque para los artistas modernos.""",Francia,Francés,PC,4/4/2015
Femenino,20,Nacional,Regular,3,113,"""Hay que visitar este lugar sin altas expectativas""","""Como toda casa natal de gente que admiramos hay que visitarla si se tiene la oportunidad. El inmueble adaptado a museo tiene el único atractivo de saber que allí nació Diego Rivera y alguna expo temporal que pueda ser de interés.""",México,Español,PC,3/4/2015
Masculino,38,Internacional,Muy bueno,4,24,"""Cool""","""It's cool. It's not a must-see, but I recommend it. Diego Rivera tried a lot of different styles and it's cool to see his transformation. There was a rock band performing live in the outdoor section. I snuck up to the third floor by peeling the blocker off in the elevator. Got a spectacular view of the city!""",Chile,Inglés,Móvil,2/4/2015
Masculino,,Nacional,Excelente,5,10,"""Must See in Guanajuato""","""This is an amazing place that you shouldn't miss when you're in Guanajuato. It has a lot of Rivera's early work that I had not seen elsewhere. Definitely worth a look.""",México,Inglés,PC,1/4/2015
Masculino,58,Nacional,Excelente,5,146,"""Para conocer un poco más de Diego Rivera""","""Quiero aclarar que ésta es la casa donde nació y vivió sus primeros años Diego Rivera por lo tanto sólo encontrarás pinturas, diseños y bocetos principalmente de Diego, no es la casa de Diego y Frida ya que ésta se ubica en el barrio de Coyoacán de la Ciudad de México y es mejor conocida como la Casa Azul por su color azul añil. Aquí si encuentras un dibujo al desnudo de Dolores Olmedo quien formó la colección que se encuentra también en la Ciudad de México en Xochimilco en el Museo Dolores Olmedo. Retomando la Casa de Diego Rivera aquí puedes encontrar una muestra de sus primeras pinturas desde que era un adolescente; también encuentras pinturas de la época de sus primeros viajes a Europa sobre todo Paris Francia y se nota la influencia que tuvo en esa época. Hay un dibujo boceto que en lo personal me llamó mucho la atención que es la cara de Hernán Cortéz que no es la clásica cara que conocemos en las ilustraciones sino la de un personaje al que se le nota la avaricia y mezquindad; dicho personaje se encuentra ya plasmado y concluído en uno de los murales que se encuentran en Palacio Nacional de la Ciudad de México. Tuve la suerte de estar presente en una pequeña obra teatral de un grupo de actores locales ya que la casa también cuenta con un pequeño teatro en la parte superior, cuenta también con librería y área de dibujo creativo con maestra para niños, puedes comprar libros posters ó souvenirs.""",México,Español,PC,31/3/2015
Femenino,45,Internacional,Muy bueno,4,118,"""A Must for Art Lovers""","""At just $20 pesos this museum and art display was a steal. The building itself it gorgeous with a mix of Spanish style courtyard merged with modern glass walls letting in plenty of light. The range of Diego's art over the years was really interesting and there were good English/Spanish explanations. Definitely worth a view if you have an interest in Diego or art!""",Inglaterra,Inglés,PC,30/3/2015
Femenino,50,Internacional,Excelente,5,36,"""Excelente""","""El museo de Diego Rivera funciona en lo que fue su casa natal, su habitaciones se han restaurado recreando sus primeros años de vida en el lugar a lo que se le agregaron salas donde se puede apreciar una importante parte de su obra. El personala es muy atento. No te lo podes perder.""",Argentina,Español,PC,29/3/2015
Femenino,39,Internacional,Regular,3,26,"""Lindo""","""Es la casa en la que nació Diego Rivera. En la casa se ven los muebles y la ambientación de la época. y ADEMÁS Hay una exposición de arte de su obra y de otros artistas también.""",Argentina,Español,PC,28/3/2015
Masculino,53,Nacional,Excelente,5,43,"""Es única vengan""","""Todo es marabilloso, además la atencion guiada es unica.su decoracion sus cosas de don diego son barbaras, que vida la de frida verdad, no me gusto que huele a viejo.""",México,Español,PC,27/3/2015
Femenino,41,Internacional,Regular,3,37,"""Interesting but art not exceptional""","""This is an interesting house to look around and get a feel for Diego Rivera's early life, but his best work is elsewhere, we saw much better in Frida Kahlo's house and Dolores Almeda Museum in Mexico City.""",España,Inglés,PC,26/3/2015
Femenino,24,Internacional,Muy bueno,4,81,"""Interesante y bello""","""Tiene una importante obra de Rivera que suele ser más desconocida. Vale la pena ir, es bonito y muy interesante. Además tiene obra plástica de otros artistas.""",Argentina,Español,PC,25/3/2015
Femenino,21,Nacional,Excelente,5,12,"""Hasta las 6""","""Aquí nació y en esta casa vivió Diego hasta los 6años, vale la pena pagar los 20 pesos para conocer algunos de los muebles originales y algunas replicas. Casa rescatada por una de sus hijas, promesa que le había hecho a su padre un año antes de morir Rivera. Por medio de una cooperación voluntaria un actor personificado les da el recorrido de toda la casa, vale la pena lo escuchen, muy original ese hecho. Nos encantó visitar esa casona y ver muchas de sus obras y genialidades.""",México,Español,Móvil,24/3/2015
Femenino,27,Internacional,Excelente,5,36,"""Excellent Museum""","""We got a tour of the museum when on a longer city tour with tour guide Manuel. (Ask for Manuel. He speaks excellent English and is an amazing tour guide!) This is a beautiful museum with so much to view -- the birth place and early home of Diego Rivera and a large quantity of some very interesting paintings and drawings. A must see.""",Estados Unidos,Inglés,PC,23/3/2015
Femenino,,Nacional,Excelente,5,6,"""EL GRAN PINTOR""","""Su casa museo presenta muebles que uso de niño este gran pintor. Sobresale la numerosa colección de pinturas valiosisimas artistica y economicamente de este grandisimo pintor mexicano. Ademas venden mucha obra escrita sobre el arte y en particular la pintura.""",México,Español,PC,22/3/2015
Femenino,30,Internacional,Excelente,5,22,"""Very enriching cultural experience""","""Diego Rivera's house is a highly recommended place to visit. They have some of his paintings, photos, etc. There is a small cinema where they show a film about his life.""",Canadá,Inglés,PC,21/3/2015
Femenino,44,Internacional,Excelente,5,62,"""Espacio de historia y arte""","""Lo que más me gustó es que hay 2 pisos enteros de trabajos de Diego, son los únicos que no se pueden fotografiar.""",Argentina,Español,PC,20/3/2015
Femenino,32,Nacional,Excelente,5,11,"""¡Precioso lugar!""","""Es preciosa la casa, tiene todo en su lugar como si aun la habitaran Diego y Frida. Deberian vender mas recuerditos.""",México,Español,PC,19/3/2015
Femenino,,Internacional,Muy bueno,4,5,"""Here Frida is Diego's wife, not Diego playing second fiddle to Frida!""","""Well documented. I especially like the drawings, lithographs; the section dedicated to work done when Paricutin erupted was excellent. The famous mural with everybody who's anybody in Mexican history is reporduced, with a key to all the characters. Well, it's true that the documentation is in Spanish--but my guess is, you could get an English language tour if you asked since Guanajuato is a university town with lots of literary and historical activity.""",Estados Unidos,Inglés,PC,18/3/2015
Femenino,19,Nacional,Muy bueno,4,26,"""Buenas exposiciones""","""No olviden visitar el último piso. Un vistazo a la vida íntima de Diego Rivera, el lugar está lleno de detalles. Ve descansado, pues hay muchas escaleras.""",México,Español,PC,17/3/2015
Femenino,52,Internacional,Muy bueno,4,157,"""Worth a trip; photograpry not allowed however""","""Most towns of origins of later-famous artists lay claim to their natives after their dead and cash in on the name. Diego Rivera was born in Guanajuato but appears to have left for Paris for art training. This small museum includes a number of his early works but little of the mural-type paintings for which he is mostly famous. Curiously the museum does not allow any photos of the paintings not even for a fee but you can take pictures of the building itself and of a facsimile of a mural that includes Ms. Kahlo.""",Estados Unidos,Inglés,PC,16/3/2015
Femenino,34,Internacional,Excelente,5,64,"""Interesting for any Art Lover""","""Take the opportunity to see some of the most important pieces of art in Mexico. Diego Rivera was one of the most important artists of our time. If you are a person that enjoys art in all forms you will find this museum very interesting because not only did Diego paint, he had several painting styles throughout his lifetime, he was constantly learning new things which makes it more interesting to see. The house was the actual house Diego was born and lived there until he was six years old. The house is very interesting since it has been renovated with modern amenities it is a beautiful mixture between the old and the new. It is currently under construction, new museum areas are being added and when this is done it will be more spectacular.""",Estados Unidos,Inglés,PC,15/3/2015
Femenino,39,Internacional,Excelente,5,14,"""Very interesting!""","""Take this opportunity to see more than 150 Diego´s images. The museum is in Diego´s house and you will be inspired by the variety of style this artist displayed. It is almost as if he is there, at every turn. A wonderful collection,certainly makes one stop...and wonder in to the paintings. Staff are very nice and friendly, Certainly well worth the time!""",Estados Unidos,Inglés,PC,14/3/2015
Masculino,,Nacional,Excelente,5,23,"""Gran colección de obras de Rivera""","""Una casa ubicada en el centro de la ciudad, sorprendido por la cantidad de obras que alberga de Diego Rivera, no recuerdo ningún otro lugar con tal concentración Si es amante del arte es un lugar que no debe perderse.""",México,Español,PC,13/3/2015
Femenino,57,Internacional,Excelente,5,186,"""Very interesting""","""Had not appreciated Rivera had utilised so many styles of painting over the years until seeing this exhibition. Well restored and converted property, plus changing temporary exhibitions by other artists/sculptors.""",España,Inglés,PC,12/3/2015
Masculino,30,Internacional,Excelente,5,10,"""Diego Rivera Museum""","""A ""must see"" if visiting Guanajuato. It covers the art and life of Diego Rivera. It also shows the art of local artist. I highly recommend a visit to this museum.""",Estados Unidos,Inglés,PC,11/3/2015
Masculino,68,Internacional,Muy bueno,4,721,"""Buena colección""","""El museo está muy bien establecido con diferentes ambientes. Además de algunas obras de Rivera, tiene otros importantes artistas, pasados ​​y presentes.""",Brasil,Portugués,PC,10/3/2015
Femenino,42,Internacional,Excelente,5,25,"""Interesting""","""This museum is in Diego Rivera's childhood home where his 2 yr old twin died at the age of two and where his parents remained - for several years while Diego was a boy before moving to Mexico City. The first floor is a reconstruction of that home. Above are several floors of tranquil space now filled with his art. In the heart of Guanajuato, this space is a tribute to the native artist worthy of visiting regardless of his politics.""",Estados Unidos,Inglés,PC,9/3/2015
Masculino,65,Internacional,Muy bueno,4,173,"""There are better places to view Diego's work""","""The Diego Museum in Guanajuato is a curious mix of old and new architecture. The old being the house where Diego was born and its furnishings are interesting, but I found it overwhelmed by a high-tech modern steel and glass adidition that had no relation to the house. However, the collection is interesting as it shows a side of Diego's work not normally seen, small works and work that was influenced during his time in Europe. There are none of the murals for which he is famous, but there are a few preliminary skeches of subjects found in his murals. The museum features a small book store.""",Estados Unidos,Inglés,PC,8/3/2015
Masculino,50,Internacional,Excelente,5,155,"""Gran museo""","""Sí, los museos mexicanos. Didáctica que son casi todos de un portador. Aquí es honrado pintor. Al mismo tiempo, es su lugar de nacimiento y oh con Frida todavía estaba casado. Particularmente bueno, me gustó la combinación de edificios históricos y museo muy moderno.""",Alemania,Francés,PC,6/3/2015
Masculino,46,Internacional,Muy bueno,4,29,"""You have to stop here""","""We visited the museum on our way to la alhondiga museum. Its well organized and shows an important aspect of this world famous a Mexican painter and muralist.""",Costa Rica,Inglés,PC,5/3/2015
Femenino,53,Internacional,Muy bueno,4,302,"""Interesting, varied collection""","""The three story collection included an exhibit from one of Diego Rivera's female benefactors -- with a nude of her. (Can't be too surprising.) I was surprised by the wide range of his art. His early works, including landscapes are not usually seen. Actually, I had no idea! On the third floor is a replica (I believe) of one of his murals. While this museum is not as popular as Mexico City, it was fun to see so many, varied pieces. Worth your time.""",Estados Unidos,Inglés,PC,5/3/2015
Masculino,73,Internacional,Excelente,5,394,"""Wonderful Remodel""","""We had visited the house a few years ago. Now there are a lot of new rooms and an elevator. Still the star attractions are all of the eclectic Diego Rivera paintings spanning so many decades.""",Canadá,Inglés,PC,3/3/2015
Femenino,64,Internacional,Excelente,5,32,"""A must-see""","""We were very impressed with this venue and its collection. Even if you are not a fan of Rivera's murals, if you like art, this museum should be at the top of your list. I can't believe admission is only 20 pesos. Really! Wow.""",Estados Unidos,Inglés,PC,1/3/2015
Masculino,,Internacional,Regular,3,34,"""Quiet and nice""","""A little pearl, very nicely presented and peaceful. There are some special exhibitions hidden on the top floor.""",Estados Unidos,Inglés,PC,28/2/2015
Masculino,67,Nacional,Muy bueno,4,326,"""Interestinng""","""The old house of Diego and Frieda...interesting 3 floors. Disappointed some of his popular works not on display and artwork of non-Diego pieces, but interesting.""",México,Inglés,PC,21/2/2015
Femenino,64,Internacional,Muy bueno,4,88,"""Art buffs! Don't miss this!""","""Some interesting early work from Rivera and a look at this childhood home. Also other exhibits. The building itself is interesting.""",Estados Unidos,Inglés,PC,19/2/2015
Masculino,43,Nacional,Muy bueno,4,90,"""La Casa de Diego y Frida""","""La casa de Diego Rivera y Frida Kahlo, esta bonita y grande, en cada cuarto puedes admirar obras de los dos artistas, obras impresionantes, si vas a Guanajuato, tienes que visitarlo.""",México,Español,PC,18/2/2015
Masculino,28,Internacional,Excelente,5,142,"""Desde afuera""","""No pude entrar, era lunes! Tener en cuenta... El barrio donde está la casa y el museo es precioso para caminarlo, así que fueron fotos del frente y un paseo por la zona, que bien vale la pena perderse por ahí.""",Argentina,Español,PC,16/2/2015
Masculino,,Nacional,Excelente,5,19,"""Remodelada y ampliada""","""Para quienes gustan del arte y la obra de Diego, exposición de más de 150 obras de Rivera, sólo estará hasta fines de Abril 2015.""",México,Español,PC,15/2/2015
Masculino,41,Internacional,Excelente,5,170,"""Dedicado al artista""","""Lugar de nacimiento del famoso artista mural con buena representación de su empresa.""",Italia,Italiano,PC,14/2/2015
Femenino,68,Internacional,Excelente,5,112,"""A complete picture of this fabulous artists working!""","""Loved touring the family home. So enjoyed seeing Diego Rivera 's early work as well as periods I had never seen before. A wonderful collection. Appreciated the contrast of the old home and modern museum architecture. Good bookstore.""",Estados Unidos,Inglés,PC,13/2/2015
Femenino,73,Internacional,Excelente,5,149,"""Many works by Diego Rivera""","""This was a small museum that once was Diego's home as a child and it is filled with his earlier works. It has been expanded to adjacent properties and includes work from other contemporary artists.""",Estados Unidos,Inglés,PC,6/2/2015
Femenino,60,Internacional,Excelente,5,91,"""Very enjoyable""","""Well worth while, the home housing the collection almost as of much interest as the art itself. Made me want to go to Mexico City to see Frieda's art.""",Estados Unidos,Inglés,PC,5/2/2015
Femenino,31,Internacional,Muy bueno,4,47,"""Casa natal de Diego Rivera""","""Su casa natal, alberga hoy en día sus inicios con pinturas y grabados que quizá no son tan conocidos. Hoy en día se puede recorrer toda la casa, incluso se pueden comprar algunas reproducciones a un precio razonable. Hay que tener en cuenta que la casa tiene 3 pisos y muchas escaleras, algunas de escalones irregulares.""",Argentina,Español,PC,30/1/2015
Masculino,45,Nacional,Muy bueno,4,5,"""Excelente lugar""","""Lleno de cultura Mexicana, me gustaron mucho las pinturas de Frida Kahlo y de Diego Rivera me encanto la estructura de la casa siento que es uno de los museos que es obligatorio visitar.""",México,Español,PC,25/1/2015
Femenino,53,Nacional,Muy bueno,4,62,"""Exquisite displays""","""Along with the Rivera exhibit are local artistic creations. Be sure to block out at least an hour to absorb all the beauty. I like that there are benches within the exhibit rooms to sit and study the art.""",México,Inglés,PC,23/1/2015
Femenino,33,Internacional,Excelente,5,6,"""Diego forever!""","""Take this oportunity to see more than 150 Diego´s images. The museum is in Diego´s house and you will feel it. Here is everywhere in every corner. Staff are very nice and friendly, be sure that they will give you some many informations : )""",Estados Unidos,Inglés,PC,21/1/2015
Masculino,41,Internacional,Excelente,5,47,"""A loving tribute to Diego Rivera""","""Diego was born in the rented bottom floor of this museum and it shows the period furniture. As you climb the floors you see his early art and he dabbled in everything from watercolors to pencil and its all delightful. Don't expect to see anything of Frida here,,, there's just one small black and white photo of her and Diego. This is a thorough and loving tribute to Diego.""",Estados Unidos,Inglés,PC,19/1/2015
Femenino,27,Nacional,Muy bueno,4,24,"""Solo si te gusta atrae la cultura""","""Esta lindo yo no soy de historia museos y demás pero me gustó, y repito si eres de los que les gusta admirar hasta la última pintura leer todo, etc. no es muy recomendable ir en un tour porque te dan poco tiempo para conocer los lugares.""",México,Español,PC,16/1/2015
Masculino,62,Nacional,Excelente,5,6,"""Simplemente no lo puedes perder""","""Me encanta uno de los mejores museos cada vez que viajo a Guanajuato es parada obligada ya que es un representativo Diego Rivera en nuestra historia además que cuentan con salas las cuales se van modificando dando oportunidad a nuevos artistas.""",México,Español,PC,13/1/2015
Femenino,32,Internacional,Muy bueno,4,77,"""Home and museum for Diego Rivera""","""This was a great surprise as you are going through the home Diego lived in for a short while as a child, and a classic home of that era; multiple levels and spaces. There is also some photos from the 30-40's that are one of kind musicians and artisans of that era..nice little shop and if you speak spanish a film running in one of the rooms. Recommend you stroll up the street and lunch or dinner at Mestizo.""",Estados Unidos,Inglés,PC,13/1/2015
Femenino,56,Internacional,Excelente,5,28,"""Charming surprise in Guanajuato""","""Hearing it was a small museum, we thought we would zoom through in a few minutes. No way...it was so interesting and the visiting exhibition of photographs of Latin musicians was so fantastic, we spent well over an hour musing over the installations. I look forward to returning to Guanajuato and this fascinating museum.""",Estados Unidos,Inglés,Móvil,11/1/2015
Femenino,69,Internacional,Muy bueno,4,44,"""¡Diego Rivera es de Guanajuato!""","""Ahí se encuentra su casa museo, en la misma calle que el museo Alhóndiga y la Universidad de Guanajuato. Muy interesante. A visitar.""",México,Español,PC,8/1/2015
Masculino,,Nacional,Excelente,5,2,"""Excelente museo, me encanto""","""Muy buena exposición permanente y muy interesante las exposiciones temporales, el museo esta muy padre.""",México,Español,PC,7/1/2015
Masculino,36,Internacional,Muy bueno,4,26,"""Educational Destination""","""If you don't know much about Diego Rivera, this is a great place to start. It's his childhood home, and some of the rooms have been reconstructed. There's also a decent collection of his work and a lot to learn from the tour.""",Estados Unidos,Inglés,PC,6/1/2015
