Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Femenino,34,Nacional,Excelente,5,35,"""Historia, lugar hermoso""","""El teatro además de ser un lugar lleno de historia, es conservado en excelente estado. Vale la pena contratar un guía.""",México,Español,Móvil,11/10/2015
Masculino,19,Internacional,Excelente,5,36,"""Teatro""","""Hermoso teatro, de estilo antiguo, muy bien mantenido, hasta hoy recibe espectáculos, tales como el Festival de Cervantino.""",Brasil,Portugués,PC,6/10/2015
Femenino,45,Nacional,Muy bueno,4,24,"""Hay que visitarlo""","""El recinto es impresionante y definitivamente te transporta a otras épocas. Parada imperdible al visitar Guanajuato.""",México,Español,Móvil,5/10/2015
Masculino,57,Internacional,Excelente,5,136,"""Teatro en el corazón""","""Situado frente al parque, en el teatro histórico, se puede recorrer el centro. La apariencia también es agradable, pero no interna también está en calma, se puede visitar en silencio. Cuando entré, probablemente a causa de la lluvia, tuve la oportunidad de visitar una persona relativamente menos lentamente. Desde el trigo sarraceno es también un teleférico a la Pipila de la colina de inmediato, el combinado, es buenas excursiones.""",Japón,Japonés,PC,5/10/2015
Masculino,24,Nacional,Excelente,5,146,"""Imprescindible visitarlo""","""Uno de los más bonitos teatros de México, lleno de historia y excelente para admirar obras de teatro y recitales.""",México,Español,PC,2/10/2015
Masculino,26,Internacional,Regular,3,10,"""Non Spanish speakers left out""","""Probably an interesting place to visit if you can understand the guides. We finished our self tour in about 15 minutes.""",Estados Unidos,Inglés,Móvil,28/9/2015
Masculino,24,Internacional,Muy bueno,4,736,"""Cool building""","""This is 1 of the must visit places in Guanajuato. On the outside it's nice enough but on the inside is where it shines. It's 35 pesos to get in with usual camera fee you can ignore. It looks like something out of Great Gatsby. I was lucky enough to have some drama group rehearsing so got bit of a free show. It would be nice if they allowed you on top floor but still well worth checking out.""",Irlanda,Inglés,Móvil,27/9/2015
Femenino,49,Nacional,Excelente,5,30,"""¡No se lo pueden perder!""","""Una de las visitas obligadas en Guanajuato es el Teatro Juárez. Quien aprecie la arquitectura y el detalle, quedaran encantados con su aire Austriaco y las historias que se cuentan de su glamour en la época del Porfiriato. Organicen su día para coincidir con los horarios en los que se da una plática y recorrido por el lugar.""",México,Español,PC,27/9/2015
Masculino,35,Internacional,Muy bueno,4,56,"""Maravillosa arquitectura""","""Muy bonito teatro, inaugurado por Porfirio Díaz y es 1 de los 4 teatros más importantes de México. Si te permiten tomar fotos sin flash. Su diseño por dentro y por fuera es impresionante. Recomiendo visitarlo durante la época del cervantino o mínimo que les expliquen un poco de la historia del teatro. El cual mantiene su estructura actual, como fue inaugurado.""",Paraguay,Español,Móvil,22/9/2015
Masculino,30,Internacional,Excelente,5,159,"""Pequeño pero acogedor y lleno de historia de la ciudad""","""El teatro es elegante y hermoso ... el resto viscosidades inusuales recuerdan caminando por un coche de la ciudad .. que utilizan el número mayor para las casas de té que están pintadas en color. Jardines, restaurantes, recuerdos, etc .... ¡GENIAL! Quiero venir a visitar en algún festival.""",Corea del Norte,Coreano,Móvil,17/9/2015
Masculino,53,Internacional,Muy bueno,4,28,"""Fantastic turn-of-the-century building""","""It is a step back in time!. The theater is very well preserved with the original furnishings. By the way, the only building of its era with original furnishings. Finished in 1903 this place is a must see if you like old world architecture. The only thing that would have made it better for me would have been to actually attend a performance in this beautifully done building. Well worth the 38 pesos to just walk the inside of the theater though. About a 30min visit.""",Estados Unidos,Inglés,PC,16/9/2015
Femenino,55,Nacional,Excelente,5,61,"""De los más bellos en el país""","""Entrar a este hermosísimo teatro es una delicia a la vista pues además de muy bonito esta muy conservado.""",México,Español,PC,16/9/2015
Masculino,30,Nacional,Excelente,5,17,"""¡Increíble!""","""Uno de los teatros mas bellos de todo México, el ir y poder ingresar a la sala principal lo hace muy atractivo.""",México,Español,PC,15/9/2015
Femenino,25,Nacional,Excelente,5,32,"""Lindo""","""Nos encantó el tour que te dan y la historia que te dan del lugar y del mismo mexico. El lugar es hermoso, te transporta a otra época, sin duda tienen que visitarlo.""",México,Español,PC,15/9/2015
Masculino,54,Nacional,Excelente,5,60,"""Espectacular""","""Un lugar hermoso por fuera y por dentro. Si vienen a GTO verifiquen cartelera y compren online para ver el teatro en todo su esplendor durante alguna puesta en escena. Es necesario que un guía explique los detalles llenos de simbolismos masones.""",México,Español,Móvil,14/9/2015
Femenino,46,Nacional,Excelente,5,14,"""Hermoso""","""Lugar para conocer. .. hermoso y buen spot para esperar y unirse a una rondaya/estudiantina. De lo mejor de Guanajuato.""",México,Español,Móvil,13/9/2015
Masculino,24,Internacional,Muy bueno,4,68,"""Muy bonito""","""Este es uno de los puntos fuertes del centro histórico de Guanajuato. La belleza del teatro (interior y exterior) deleita.""",Portugal,Portugués,PC,9/9/2015
Femenino,38,Nacional,Excelente,5,29,"""Hermoso""","""¡En el centro de la ciudad una obra arquitectónica! ¡Muy buen ambiente frente a la plaza donde se vive el arte y la música en todo su esplendor! No puedes perderte una foto ahí.""",México,Español,Móvil,9/9/2015
Masculino,58,Internacional,Excelente,5,153,"""Beautiful Theater""","""A great arquitectural sites of not only Gto, bit Mexico. Built in 1903 and comissioned by Porfirio Diaz, all the structure is impresive in art nouvo and very french style. Get a guided tour and hope you get to experience some sort of cultural event.""",Estados Unidos,Inglés,Móvil,7/9/2015
Masculino,60,Nacional,Excelente,5,3,"""Majestuoso""","""Una construcción bella y con mucha historia como no se va a enamorar uno de la ciudad sí está rodeada de este tipo de construcciones.""",México,Español,Móvil,7/9/2015
Femenino,32,Nacional,Excelente,5,40,"""El teatro mas bello de México""","""Este teatro tiene una arquitectura bellisima, además de contar con la belleza y magia que envuelven a la ciudad de Guanajuato, lo que lo.hacen un lugar obligado a visitar.""",México,Español,Móvil,6/9/2015
Femenino,21,Nacional,Excelente,5,17,"""¡Hermoso!""","""La majestuosidad de este edifico deja maravillados a turistas mexicanos, extranjeros e incluso habitantes locales que nunca nos cansamos de ver este historico Teatro abierto desde 1903, ver una obra o asistir a un evento dentro de él es una experiencia que no se puede perder.""",México,Español,PC,3/9/2015
Masculino,34,Nacional,Excelente,5,103,"""Un teatro a nivel mundial""","""Es un lugar mágico al estilo Guanajuato, un teatro visto en todo el mundo, postales películas ,obras de teatro conocido a nivel mundial por su cervantino,el ambiente es único, es un deleite verlo y disfrutar las estudiantinas, en al noche es otra forma de vivir, su seguridad es tremenda gracias guanajuato por permitirnos disfrutar de su ciudad y que siga así muchos años más felicidades.""",México,Español,PC,2/9/2015
Masculino,20,Nacional,Excelente,5,17,"""Joya de teatro""","""De los mejores centros históricos en México, el teatro esta hermoso y va perfecto con la arquitectura de la ciudad.""",México,Español,Móvil,26/8/2015
Femenino,27,Nacional,Excelente,5,13,"""Súper bonito""","""Es un teatro hermoso por dentro y por fuera. Sobre todo por sus musas ya que son las encargadas de proteger las artes y las ciencias. Las musas que están el el teatro Juarez son Thalía, musa de la comedia, Clio, musa de la historia, Calíope, musa de la poesía, Polimnia, musa del canto, Melpómene, musa de la tragedia, Euterpe, musa de la música, Tersícore, musa del baile, Urania, musa de la astronomía.""",México,Español,Móvil,23/8/2015
Masculino,43,Nacional,Excelente,5,4,"""Impresionante""","""Uno de los lugares más bellos de todo Guanajuato...la mayoría de la decoración es la original...las butacas, la iluminación, la pintura.""",México,Español,Móvil,20/8/2015
Masculino,34,Nacional,Excelente,5,287,"""Incredible""","""This theater is amazing. Visiting it is a must. You can also look at schedules for on going shows. A jewel of the porfiriato the theater holds 1200 people. 30 pesos gets you in.""",México,Inglés,Móvil,19/8/2015
Femenino,25,Nacional,Excelente,5,20,"""Juárez debía llamarse una obra así""","""La belleza arquitectónica sólo se aprecia estando allí. Qué bello lugar, todo un homenaje al benemérito de las Américas.""",México,Español,PC,17/8/2015
Femenino,25,Internacional,Muy bueno,4,590,"""Old Theater Next to Jardin De La Union""","""This building is pretty easy to find if you can find your way to the garden. It's literally across the street; you can probably get some nice photos of it from the garden. It's a very pretty old building, very photogenic, especially at night. We went to a performance while we were visiting, and the theater is worth a look inside, even if you aren't going to see a show. It's impressive inside and has great acoustics, and by my understanding, the building hasn't undergone any major renovations since it was built; everything is still intact from when it was built. Definitely worth a stop by during both the night and day for a few photos, and if you have a chance to see a performance it's a fun way to see the inside.""",Canadá,Inglés,PC,14/8/2015
Femenino,26,Nacional,Regular,3,86,"""Bonito pero hasta ahí""","""Para ser la principal atracción o al menos ser catalogada así esperas más, es un teatro inagurado por Porfirio Diaz el cual es muy bonito el interior es mas hermoso pero solo te dejan acceder a la zona de planta baja..tres minutos y ya esta completada tu visita... Cobran 35 pesos así que si vas sólo o en pareja esta bien pero si vas con mas familia no creo que valga la pena y no por los 35 pesos si no por que no hay mucho que ver... no puedes estar 20 o 30 min sentado viendo el escenario o el techo o admirando las alfombras.""",México,Español,Móvil,14/8/2015
Femenino,25,Internacional,Excelente,5,126,"""Hermoso""","""¡Hermoso! Frente a la plaza principal de la ciudad, con una impresionante iluminación y presentaciones externas de los artistas independientes.""",Brasil,Portugués,PC,13/8/2015
Masculino,51,Internacional,Excelente,5,12,"""¡Fantástico!""","""¡Es un viaje histórico que vale totalmente la pena! ¡Observar la arquitectura y los muebles de la época es fantástico! Recomendable""",Estados Unidos,Español,Móvil,12/8/2015
Masculino,52,Internacional,Excelente,5,742,"""One of the great mexican public buildings""","""Dedicated at the turn of the 20th century by none other than Porfirio Diaz himself, the Teatro Juarez, together with the Bellas Artes in Mexico City, remains one of the country's great Belle Epoque buildings. Still in use as both a cinema and live theatre, the Juarez is a well-preserved gem of a bygone era, whose only slightly faded opulence calls up vivid memories of a gilded age. It's worth paying the minimal entry fee for a tour of both the theatre's interior and its opulent lounges, stuffed with plush red velvet and dripping with gilded accoutrements. The lobby bar is a great place to catch a drink and watch the paseo of society on opening nights.""",Estados Unidos,Inglés,PC,11/8/2015
Masculino,60,Internacional,Muy bueno,4,61,"""Edificio icónico""","""El teatro Juárez se impone majestuosamente y es un punto importante en la ciudad donde se arremolinan tanto turistas como vendedores, artistas callejeros y desee luego la estudiantina A un costado encuentras pósters de cuadros de pinturas famosas.""",Venezuela,Español,Móvil,10/8/2015
Masculino,60,Internacional,Excelente,5,475,"""A very happening place""","""This Theatre is a must see. Beautiful building on the outside and incredibly beautiful exhibits on the inside. Lots of artists display their arts on the steps of the theatre as well as many mariachi bands perform there all night long.""",Estados Unidos,Inglés,Móvil,9/8/2015
Masculino,63,Nacional,Excelente,5,15,"""¡Fantástico!""","""Un maravilloso lugar, perfecto para obras, conciertos de cámara, trova, CINE con unos hermosos cuartos de baile, salas de estar, camerinos, diseño hermoso, en general, recomiedo que te adentres a los pasillos del lugar, no lo dejes de largo, cuando vayas a Guanajuato, ¡Visitálo!""",México,Español,PC,9/8/2015
Masculino,32,Internacional,Muy bueno,4,366,"""Stunning theatre""","""This building is hard to miss since that's the first thing that catch your eyes when enter this little plaza. The big pillars that holds up the upper balcony really gives the outside of the theatre a stunning look. Since there was an entrance fee and I wanted to spend my money on something else I never entered the theatre. There is guides outside waiting to guide you through the building.""",Suecia,Inglés,PC,4/8/2015
Masculino,26,Internacional,Excelente,5,81,"""Lovely""","""Dont miss the most Amazing building in Guanajuato. By the night, performers and musicians make the front very crowded and Live!!""",Brasil,Inglés,Móvil,1/8/2015
Masculino,57,Nacional,Excelente,5,50,"""Beautiful Theatre""","""Beautiful architecture and inside its just amazing. Take your time to walk around and or sit in the main hall and take in the amazing surroundings and decor. This is a must see sight when visitng Guanajuato. Must be the or one of the most stunning theatres in Mexico and possibly North America.""",México,Inglés,PC,29/7/2015
Masculino,21,Nacional,Excelente,5,42,"""Mi edificio favorito""","""El interior como el exterior es maravilloso además de la acústica, en pleno centro de la ciudad es un sitio perfecto.""",México,Español,PC,29/7/2015
Femenino,19,Nacional,Excelente,5,56,"""Fenomenal""","""Aunque sólo pude verlo desde fuera ya que estaba el festival de cine es una construcción bellísima, evita perderte esta visita.""",México,Español,Móvil,28/7/2015
Femenino,47,Nacional,Excelente,5,30,"""¡Imponente y bello!""","""Bella arquitectura y diseño perfecto. La primera vez que lo ves te impone pero en el trayecto que lo vas recorriendo te puedes encontrar con detalles finos y delicados como las figurillas en la parte superior de la edificación.""",México,Español,Móvil,28/7/2015
Masculino,64,Internacional,Regular,3,340,"""Muy buen teatro, pero visita no gratuita y sin ningún tipo de mejora""","""De hecho en el interior del teatro es precioso y ha conservado todo su aspecto hermoso pero nada se destaca por un mínimo de paneles explicativos; de lo contrario el acceso está limitado a una pequeña parte de la sala de teatro de entrada y den y sala de estar en la primera planta para el resto, será mirar hacia otro lado o no sigue las instrucciones que algunos locales. Pagué 35 pesos para la entrada más 30 pesos cuadros a la derecha, se me hace un poco caro para la calidad de la visita.""",Francia,Francés,PC,26/7/2015
Femenino,65,Internacional,Excelente,5,125,"""Impresionante exterior y el interior""","""Es el edificio más imponente de todo el centro histórico. Sus casas escalera turistas descansando viajes largos mientras ve increíbles espectáculos, simplemente espectacular artistas de la calle. Hemos sido testigos de la actuación de un payaso que nos encantó a más de una hora. Entramos y oímos la guía de describir toda la historia del teatro, teniendo en cada habitación. ¡Fue muy bueno!""",Brasil,Portugués,PC,26/7/2015
Masculino,59,Nacional,Excelente,5,265,"""Maravilloso lugar, no deben perdérselo los viajeros de Guanajuato""","""Es un lugar fenomenal que sólo ver la arquitectura exterior vale la pena. Uno de los lugares icónicos de Guanajuato que no deben perderse quienes visitan esta maravillosa ciudad.""",México,Español,PC,26/7/2015
Femenino,41,Internacional,Muy bueno,4,10,"""¡Muy bueno!""","""¡Super lindo! Merece la pena entrar a conocerlo. Hay guías que te cuentan la historia y dan un recorrido por el interior.""",Argentina,Español,PC,17/7/2015
Femenino,33,Internacional,Regular,3,22,"""It's beautiful! But after 6 pm is great""","""After five (I'm not sure how often) a large crowd gathers to see a mime performance in front of the theatre.""",Estados Unidos,Inglés,Móvil,16/7/2015
Femenino,34,Internacional,Muy bueno,4,38,"""Beautiful architecture""","""We were only allowed to see the lounge and the scenario, but that was enough to enjoy the decoration style, which is quite impressive. You can also see the rehearsals f if there's one going on.""",Alemania,Inglés,PC,15/7/2015
Femenino,23,Nacional,Excelente,5,20,"""Arquitectura perfecta""","""Uno de los atractivos más importante de la única Ciudad de Guanajuato, es un lugar lleno de magia, su arquitectura es magnifica.
Puedes realizar los recorridos por tu cuenta o bien contratar a un guía que te lleve a otra época e imagines ser parte de ella. Además que a un costado de dicho lugar se encuentra un restaurante tipo gourmet muy bueno, teniendo como vista el hermoso Teatro Juárez.""",México,Español,PC,15/7/2015
Femenino,48,Internacional,Muy bueno,4,343,"""Stop to see this""","""This is a beautiful and ornate theater. Even if you don't take a few minutes to look inside, you must take a few minutes to admire its style and construction outside. It's in the central zone and hard to miss. It's just past the giant Guanajuato University.""",Estados Unidos,Inglés,Móvil,14/7/2015
Femenino,38,Internacional,Muy bueno,4,142,"""Icono de Guanajuato""","""Precioso edificio ubicado en la parte más importante de la ciudad, frente al Jardín Union. Reamente muy bien conservado. Para visitarlo por dentro hay que pagar $ 35.""",Argentina,Español,PC,12/7/2015
Femenino,48,Nacional,Excelente,5,75,"""Hermoso teatro Juárez en Guanajuato""","""Muy hermoso el teatro que presenta eventos importantes ubicado en el centro del pueblo es el punto de reunión de las Tunas que deleitan con su música y alegría a los visitantes, su estilo elegante y antiguo. No puedes dejar de conocerlo.""",México,Español,PC,11/7/2015
Femenino,54,Nacional,Excelente,5,6,"""¡Precioso!""","""Vale mucho la pena. Una joya de la arquitectura del porfiriato (1903). Ícono y referencia de la capital del Estado de Guanajuato. Los eventos del Cervantino lucen muchísimo y la acústica es estupenda. Hay visitas guiadas.""",México,Español,PC,9/7/2015
Masculino,66,Nacional,Excelente,5,12,"""El mejor teatro de la era porfiriana""","""Esta es una edificación porfiriana impresionante y fastuosa, entrar te transporta a una época llena de lujos, desde el exterior con sus musas, hasta los más mínimos detalles en el interior te deslumbraran por su opulencia, vale lo que te cobra y vale tomarle fotos, es simplemente una obra arquitectonica mexicana sin igual.""",México,Español,PC,8/7/2015
Femenino,56,Internacional,Excelente,5,812,"""Hermoso edificio""","""Edificio hermoso teatro con esculturas de la fachada se coloca cerca de la Unión jardín público, vivíamos en un hotel no lejos de ella. Fue construido en el borde de los siglos 19 y 20, cuando la ciudad comenzó en la minas de entrada de capital extranjero. Especialmente hermoso edificio en las luces de la tarde. Por desgracia, para llegar a la obra no era posible, ya que había en la ciudad por sólo un día.""",Rusia,Ruso,PC,3/7/2015
Masculino,63,Internacional,Regular,3,834,"""Es un espléndido edificio""","""Hay en la entrada de la estación del teleférico a la Pípila de la colina. Aquí siempre, la jaula es más de artistas callejeros, deleite. En este pueblo rural, el hecho de que un teatro tan respetable allí, una vez, me gustaría para simbolizar que esta ciudad había sido humedecido por la extracción de plata.""",Japón,Japonés,PC,30/6/2015
Masculino,45,Internacional,Muy bueno,4,87,"""Bonito aunque sólo el exterior""","""Un lugar tradicional en el corazón del centro histórico de Guanajuato, muy bello de contemplar; desafortunadamente solo se puede visitar el exterior.""",Perú,Español,Móvil,27/6/2015
Femenino,27,Nacional,Excelente,5,14,"""Hermoso""","""El lugar es hermoso, definitivamente un lugar obligado si se visita Guanajuato. Los lunes no abren, tomen sus precauciones, la visita nocturna es muy bonita.""",México,Español,Móvil,16/6/2015
Femenino,57,Nacional,Excelente,5,15,"""Increíble, lo mejor de Guanajuato""","""Definitivamente vale la pena verlo, la entrada incluye un tour guiado por un historiador, muy interesante.""",México,Español,PC,12/6/2015
Femenino,30,Nacional,Muy bueno,4,16,"""Bonito por fuera""","""Está muy bonito por fuera pero no pudimos ingresar al interior y le falta un poco más de leyenda para hacerla más interesante.""",México,Español,PC,9/6/2015
Masculino,50,Internacional,Excelente,5,14,"""Hermoso lugar""","""Quedarás impresionado con la belleza de este teatro… tienes que conocerlo para que puedas disfrutar lo hermoso que es.... te hace sentir como que estas en esa época que fue construido. Impresionante.""",Estados Unidos,Español,PC,5/6/2015
Masculino,64,Internacional,Excelente,5,371,"""Es una ciudad que desea visitar por todos los medios""","""Se ha referido como ciudad universitaria, la escala de las ruinas de las minas de plata de la colonia es la elegante ciudad no demasiado grande. Hill son muchos, pero el tráfico de autobuses tienen venas traza se convierte en la carretera principal se ha desarrollado. Desde el Teatro en la Plaza, el más reciente es exuda una atmósfera solemne, que es grande si usted es partido y el paisaje de la ciudad.""",Japón,Japonés,PC,4/6/2015
Femenino,44,Nacional,Excelente,5,24,"""Un lugar imperdible en Guanajuato…""","""Tantas veces visitando la ciudad y nunca me había dado el tiempo de entrar al teatro, hasta el pasado 14 de febrero. Nos encantó a mi esposo y a mí, es un lugar que se admira desde afuera y adentro wow, saber que guarda tanta historia. Siempre te encontraras personajes que te contarán la historia del teatro y x supuesto poniéndole mucho de su cosecha, pero igual durante su plática te hacen pasar un buen rato, ya es cuestión personal que creer y que no de todo lo que te cuentan.""",México,Español,Móvil,3/6/2015
Masculino,40,Nacional,Excelente,5,6,"""Un mundo que descubrir""","""Un teatro que me ha dejado sin palabras, toda la historia que guarda y sobre todo la belleza de sus muros y de su escenario.""",México,Español,PC,2/6/2015
Masculino,26,Nacional,Excelente,5,29,"""Hermoso lugar""","""Sin duda uno de los lugares más hermosos de la ciudad de Guanajuato, por la noche la iluminación lo hace ver aun mas bonito, durante la tarde en la escalera de la entrada un mimo se encarga de hacer reír a la gente con un show muy cómico un lugar muy bonito.""",México,Español,Móvil,1/6/2015
Masculino,64,Nacional,Excelente,5,53,"""Bellísimo""","""La arquitectura de este museo es bellísima, el museo es parte importante de esta ciudad y un excelente complemento.""",México,Español,PC,28/5/2015
Femenino,33,Internacional,Excelente,5,32,"""Viaje a través del tiempo""","""Cuando entras en el antiguo teatro uno se siente transportado directamente a otro tiempo.Todo se ha conservado bien, los interiores, asientos, pasillos, escaleras. Se puede imaginar exactamente cómo solía ser la derecha se ha celebrado. ¡Vale la pena!""",Bélgica,Alemán,PC,20/5/2015
Femenino,24,Internacional,Excelente,5,30,"""Hermoso""","""Si te gustan los museos, no debes dejar de visitar este, debes tener en cuenta que para ir debes pagar tu entrada y ademas un derecho adicional por usar tu camara dentro del museo, además de ver su estructura que es hermosa debes visitarlo con algun programa cultural, quedarán maravillado de verlo en funcionamiento, con todas las luces iluminando algun artista o presentacion folclórica.""",Chile,Español,PC,18/5/2015
Masculino,36,Nacional,Regular,3,71,"""Clásico""","""Me agrada que la construcción esta hecha a lo que es la ciudad colonial, me parece de buen tamaño. Aunque no me agrada las butacas, me parecen un poco incomódas para los eventos de más de una hora.""",México,Español,PC,30/4/2015
Femenino,39,Internacional,Muy bueno,4,37,"""Do take a look""","""We were disappointed that you can only walk into a restricted area in the main theater and into the 'smokers' room upstairs, but it is definitely worth seeing, very ornate. It only takes a few minutes to look around inside.""",España,Inglés,PC,23/4/2015
Femenino,29,Nacional,Excelente,5,58,"""Muy hermoso""","""La arquitectura que rodea sus paredes es bellísima, tienes que estar ahí para poder admirarlo a lo grande, guanajuato es una ciudad hermosa, tienes que recorrer cada uno de sus callejones para llenarte de su historia.""",México,Español,PC,23/4/2015
Masculino,45,Nacional,Regular,3,161,"""Beautiful Theatre but limited access when touring inside""","""Beautiful theatre from the outside but when we went to tour the inside the upper floors were closed and blocked off. We were able to see the stage from the main seating area but were not able to see the whole theatre and the upper levels. Would probably be better experienced by going to a performance.""",México,Inglés,PC,21/4/2015
Femenino,33,Nacional,Excelente,5,115,"""Hermoso""","""El lugar es bellísimo tanto por fuera como por dentro, lo tienen súper bien cuidado, por la parte de adentro no se puede accesar a todos lados pero no hace falta, sin duda una parada obligada en este lugar.""",México,Español,PC,13/4/2015
Masculino,37,Nacional,Excelente,5,537,"""Excelente arquitectura""","""Por fuera majestuoso y muy bonito. Por dentro esta bonito pero no tanto como por fuera. Aparte que sóo se puede entrar a pocos puntos (muchos puntos están cerrados).""",México,Español,Móvil,6/4/2015
Masculino,46,Nacional,Excelente,5,278,"""Impresionante""","""Es un lugar imperdible si visitas Guanajuato, fue inaugurado a principios del siglo pasado por Don Porfirio Díaz, la elegancia y clase del teatro es admirable.""",México,Español,PC,6/4/2015
Femenino,18,Nacional,Excelente,5,39,"""Hermoso de día y de noche""","""Aunque no entre por fuera es bellísimo y de noche lo es aún más, ahí afuera empieza la callejoneada creo que tenía que haber entrado.""",México,Español,Móvil,4/4/2015
Masculino,32,Internacional,Regular,3,1498,"""Muy ocupado""","""Si desde la ciudad de escala es un teatro de lujo de gran parte desproporcionada. Teatro antes de las escaleras a menudo artistas de la calle siempre llenos de gente tiene los títulos de los huéspedes. Las palabras no saben, pero me gustó sólo mirar porque es sobre-reacción de ciertos baile.""",Japón,Japonés,PC,2/4/2015
Masculino,50,Internacional,Excelente,5,403,"""Lleno de gente escaleras""","""También lleno de gente día y noche, es el centro de la ciudad. Muy juntos Para sentarse a una persona para escaleras. El tiempo que he dicho siempre algunas personas, tales como el payaso, tenía reír personas. Los estudiantes que se llama ser en esta zona por la noche es-a-Dian Latina (Serenade orquesta) es, donde incluso de mí una actuación divertida mientras se reproduce una noche en la ciudad apareció fuera, es muy divertido y memorable.""",Japón,Japonés,PC,25/3/2015
Femenino,25,Internacional,Excelente,5,64,"""Must GO""","""This is one of the most fascinating colonial theaters you will see. Beautifully preserved, as you enter you can see how beautifully constructed it is. There are guides on site that will gladly take you around the theater and explain its beautiful history for a small tip so please be nice to them since this is their main source of income. The architecture is breathtaking, it takes you back in time more than one hundred years. Do not miss this you will not regret it, take lots of pictures, theaters like this you dont see often.""",Estados Unidos,Inglés,PC,21/3/2015
Masculino,30,Nacional,Excelente,5,43,"""¡Joya arquitectonica!""","""Es un verdadero orgullo como Mexicano tener lugares como el teatro Juárez, una verdadera joya arquitectónica. Sentarse en su escalinata mientras la gente pasa es una de esas pequeñas cosas de la vida que le dan sabor. Un ""must"" si viajan a Guanajuato.""",México,Español,PC,13/3/2015
Femenino,55,Nacional,Muy bueno,4,131,"""Art Deco style theater, multi-venue""","""If you are in Gto., you may very well find some event to attend at the Teatro Principal. Belonging to the U. of Gto., it is the main performing venue for the Sinfónica de la U.G. and serves for many activities from cinema during the film festival to theater and music performances during the International Cervantino Festival. It has been renovated recently, the sound is much improved, the seats are comfy, and there are good visuals from almost anywhere in the theater.""",México,Inglés,PC,11/3/2015
Masculino,41,Internacional,Excelente,5,30,"""Must visit""","""One of the most beautiful colonial theaters i have seen . Very well maintained . beautifully lit at night.""",Costa Rica,Inglés,PC,5/3/2015
Masculino,25,Nacional,Muy bueno,4,27,"""Un buen teatro universitario""","""Un bonito lugar para visitar, totalmente unviersitario, hay que escuchar la sinfonica univeritaria en este lugar, visita obligada en la ciudad.""",México,Español,PC,3/3/2015
Masculino,43,Internacional,Muy bueno,4,40,"""Muy bonito""","""Este teatro es un icono de Guanajuato, esta en el centro de la ciudad cerca de todo, en la noche es muy bonito ya iluminado.""",Chile,Español,PC,2/3/2015
Masculino,55,Internacional,Excelente,5,187,"""Toda una historia""","""Me gustó mucho visitar el Teatro Juárez de Guanajuato. La arquitectura es impresionante (parecidos a los grandes teatros en otras ciudades latinoamericanas) y la historia que tiene en la vida artística y sobre todo la vida política de México vale la pena.""",Chile,Español,PC,27/2/2015
Masculino,69,Nacional,Excelente,5,11,"""El teatro Juárez es un edificio de inicios de 1900""","""Es un edificio que fue inaugurado por Porfirio diaz, puede ser visitado todos los días de la semana y los días viernes a las 8:00 de la noche hay audición de la orquesta filarmónica de la universidad de Guanajuato a precios muy accesible.""",México,Español,PC,19/2/2015
Masculino,67,Internacional,Muy bueno,4,394,"""A Classic Old Theater - May Need Refurbishing Soon""","""This was not the first thing we visited in Guanajuato, but finally we did a walk through. The theatre Juarez is over 100 years old and it beginning to show. Maybe it would be more sparkling if you were attending an event and you were in the excitement of the lights, crowd and people. It is easy to see that it has been a beautiful building, but now is just a bit dowdy, like an aging dowager. It is, however, worth a visit.""",Estados Unidos,Inglés,PC,18/2/2015
Masculino,57,Nacional,Excelente,5,90,"""Una joya arquitectónica""","""Después del Teatro de Bellas Artes en la Ciudad de México, el Teatro Juárez en Guanajuato es el segundo más bello y grandioso, no puedes dejar de visitarlo, en la esplanada se presentan: mimos, payasos, etc. dando espectáculos, que por cierto están muy buenos...""",México,Español,PC,18/2/2015
Masculino,52,Nacional,Excelente,5,90,"""Hermoso sitio""","""Definitivamente uno de los lugares obligados a ir a visitar aunque sea por afuera, la arquitectura es maravillosa y el interior es hermoso, un sitio lleno de historia.""",México,Español,PC,18/2/2015
Masculino,43,Nacional,Excelente,5,10,"""Simplemente hermoso""","""Es un lugar hermoso, situado en la zona de mas ambiente, los fines de semana, siempre hay espectáculos callejeros, de verdad tienen que visitar.""",México,Español,Móvil,18/2/2015
Masculino,28,Nacional,Excelente,5,10,"""A turn-of-the century gem""","""This is a fatastic space. You can go inside to look around for a small fee, and you will be amazed. THe architecture is absolutely stunning. The inside is as opulent as the outside. If you can, go to one of the events there. I have seen world-class jazz concerts there for 50 pesos. Both as a beautiful venue, and as a place where great music happens, this is a place that you shoud not miss.""",México,Inglés,PC,17/2/2015
Masculino,52,Nacional,Muy bueno,4,53,"""Hermoso recinto""","""Situado justo enfrente del Jardín de la Unión, este lugar tiene una fachada muy bonita, y es un lugar de visita obligada para todo turista. Ciertos días hay artistas que realizan actos enfrente del teatro.""",México,Español,PC,7/2/2015
Masculino,70,Internacional,Excelente,5,149,"""A feast for your eyes""","""The theater was built in 1903 and has been beautifully preserved including having the original seats. The ceilings, walls, ironwork, and windows all are exquisite works of art. Don't miss the large ante room (reception?) area on the second floor with the glass ceiling.""",Estados Unidos,Inglés,PC,6/2/2015
