Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,41,Internacional,Muy bueno,4,35,"""Lugar pintoresco, bonito""","""Es un bonito ejemplo de la arquitectura porfiriana. Es por lo general un mercado limpio comparado con el de otras ciudades en el país. Muy típico y pintoresco. Un poco sucio hacia el ala sur.""",Argentina,Español,Móvil,29/7/2016
Masculino,44,Nacional,Excelente,5,12,"""Mi lugar favorito para almorzar""","""Aquí encontraras variedad de platillos típicos de la región a un precio muy accesible. Recomendable para bolsillos con bajo presupuesto.""",México,Español,PC,28/7/2016
Femenino,72,Internacional,Muy bueno,4,453,"""It typical but not really""","""This is actually quite an amazing structure considering when it was built. It is a little bit on the dark side since the windows are not all that large but... it is a typical Mexican Mercado. It is interesting to walk up to the Gallery and look down, watching all the comings and goings of a Mercado. It is very clean and totally safe.""",Estados Unidos,Inglés,PC,27/7/2016
Masculino,39,Internacional,Excelente,5,77,"""Vivan las tortas de carnitas!""","""La estructura arquitectónica y 'único y perfectamente mantenido, al igual que en muchas ciudades' edificios. Bajo otras épocas de hierro, además de la calidad de la artesanía', un verdadero mercado local con fruta y carne. Se bebe las excelentes extractos de hortalizas, frutas y sándwiches maravillosos rellenos de carnitas de cerdo ... intenta y volverá!""",Italia,Italiano,Móvil,25/7/2016
Femenino,19,Internacional,Excelente,5,11,"""Vale la Pena ir a las Fondas""","""Si quieres comer rico y barato, entra a las fondas en el Mercado Hidalgo. Tienen de todo; desayuno, comida, y cena y básicamente todos los antojitos de la comida Mexicana. Comi un excelente caldo de res y mi mama unas enchiladas para chuparse los dedos. Estuvo tan rico que tuvimos que regresar al día siguiente para el desayuno, unos ricos chilaquiles y unas tortitas de camarón. El mercado en si vende muchas chucherías pero lo que en verdad vale la pena son las fondas.""",Estados Unidos,Español,PC,22/7/2016
Masculino,33,Internacional,Regular,3,54,"""Pasar si sobra tiempo""","""Me parece que no hay muchas cosas para ver, es mejor visitar otros lugares de la ciudad o hacer una visita corta.""",Colombia,Español,PC,21/7/2016
Femenino,,Internacional,Muy bueno,4,17,"""Shopping for the locals and likeminded""","""Bought the fruits and vegetables there and enjoyed mingling with the locals. They have everything one needs, as long as you are willing to ask. What they don't have, they will let you know where to get it.""",Estados Unidos,Inglés,Móvil,21/7/2016
Masculino,58,Nacional,Muy bueno,4,53,"""Lo mejor""","""Es de lo mejor para comprar recuerdos o souvenirs de Guanajuato, son los mejores precios ,vale la pena esperar después de las atracciones o actividades para visitar el mercado Hidalgo, encontraras lo típico a muy buen precio, y todo esto en forma de mercado tradicional a la antigua.  It is best to buy souvenirs or souvenirs of Guanajuato, are the best prices, worth the wait after attractions or activities to visit the Hidalgo market , you will find typical at a great price , and all this in a traditional market to the old one.""",México,Español,Móvil,20/7/2016
Masculino,24,Internacional,Regular,3,21,"""Grande y ruidoso""","""La planta baja está llena de locales de comida donde se encuentra todo tipo de antojitos mexicanos y comida corrida. En la parte superior hay venta de artesanías, recuerdos, playeras y dulces típicos, a precios excelentes comparándolos con otros puntos de venta de la ciudad""",Colombia,Español,Móvil,19/7/2016
Femenino,,Nacional,Excelente,5,14,"""Buen mercado""","""Es económico venden desde verduras, frutas, flores, dulces típicos, comida hasta artesanías a precios muy accesibles.""",México,Español,Móvil,15/7/2016
Masculino,23,Internacional,Muy bueno,4,16,"""Shop and eat with the locals""","""The building was a first when built and now houses a market. On the ground floor you can enjoy strolling through the hall and watch the ongoing daily food market activities. We stopped at one of the many Mexican street food restaurants to a tasty taco and sandwich with the locals. You are also surrounded by a large number of Guanajuato souvenir shops that also extend to the top floor.""",Estados Unidos,Inglés,Móvil,12/7/2016
Femenino,62,Internacional,Regular,3,295,"""Wonderful building, but we didn't find much of interest at the stores inside""","""The building itself was what we liked most about Hidalgo Market. We didn't find anything very interesting at the stores inside. If you are looking to buy souvenirs, then this might be the place.""",Estados Unidos,Inglés,PC,6/7/2016
Femenino,30,Nacional,Muy bueno,4,55,"""Viajes de estudios""","""Es un mercado grande, mucho que comprar si es que te gusta conocer y disfrutar de los productos típicos de la ciudad.""",México,Español,PC,4/7/2016
Femenino,49,Internacional,Muy bueno,4,2973,"""Edificio grande""","""La primera planta está, pero están confundidos por muchos alimentos frescos y comedor, hay una segunda planta para subir con el arte popular y las tiendas de trajes étnicos para los turistas. He comprado un pedazo de bordado aquí.""",Japón,Japonés,PC,4/7/2016
Masculino,58,Internacional,Excelente,5,89,"""Sensacional. Ahora que es México""","""Craft está aquí. No compre nada en Guanajuato antes de visitar este mercado con edificio muy moderno de 1910. Hoy en día vemos que era verdaderamente un hito arquitectónico moderno, con sus escaleras de hierro fundido. Valle a través del edificio, con un valor en lo que se vende en el interior. Si conoce el mercado de La Ciudadela en la Ciudad de México, aquí es donde vamos a descubrir cómo chupa ese mercado.""",Brasil,Portugués,PC,2/7/2016
Masculino,29,Internacional,Muy bueno,4,65,"""Divertido""","""Es un lugar que sorprende por su orden y limpieza en un contexto que normalmente es de desorden, encuentras muchas cosas allí incluyendo comida por montones, así como en todo México y por todas partes, es interesante y rápido de visitar.""",Colombia,Español,Móvil,28/6/2016
Masculino,26,Internacional,Muy bueno,4,126,"""Un mercado popular entre las cosas baratas y mucha comida"" ","""Excelente para aquellos que disfrutan de la comida mexicana y un ambiente muy popular. No es lugar para los turistas y los mexicanos están llegando en su mayoría.""",Brasil,Portugués,PC,26/6/2016
Femenino,18,Nacional,Muy bueno,4,51,"""Pásele güerita tenemos de todo""","""Dulces, artesanías, recuerdos, algo para desayunar o comer, puedes recorrer el mercado y sin que te des cuenta habrán pasando un par de horas, también es posible encontrar las famosas ""guacamayas"" que son tortas típicas de Guanajuato y si eres foodie de corazón tienes que probarlas.""",México,Español,Móvil,23/6/2016
Femenino,21,Nacional,Muy bueno,4,57,"""Bueno, bonito y barato""","""Las cosas que venden son baratas y son artesanales en su mayoría, conviene más entrar aqui a comprar los recuerditos.""",México,Español,PC,21/6/2016
Masculino,32,Internacional,Excelente,5,133,"""El mercado Hidalgo""","""En pleno centro de Guanajuato esta este mercado popular donde se puede encontrar de todo en artesanías, ropa, recuerditos, comida, etc...es un lugar que se tiene que visitar forzosamente en tu visita a Guanajuato, con su entrada tipo Bellas Artes, hasta el buen trato de su gente y la gran diversidad de articulo lo hacen un lugar bello, sin lugar a duda es muy recomendable visitarlo en su estancia a Guanajuato.""",Argentina,Español,PC,20/6/2016
Masculino,47,Internacional,Excelente,5,44,"""Bazar impresionante, con todo tipo de delicias""","""Debajo de un escritorio estoy con amigos a visitar el centro y una buena comida en el bazar donde se pueden encontrar muchas cosas que no sabes de casa. Al entrar en la entrada principal y se ve igual de grandes panceta de cerdo se procesan en un asado. Hay fruta, bebidas y helados gradas. Un sombrero de buena calidad artículos de cuero y Silbersxhmuck se obtiene a bajo precio. El bazar de Guanajuato es definitivamente vale la pena un viaje.""",Alemania,Alemán,Móvil,18/6/2016
Femenino,31,Internacional,Excelente,5,79,"""It is Mexico""","""We visited this market on a very rainy day and had a lovely experience. We purchased fresh vegies and fruit and also great Mexican candy that was much more expensive at the candy store in El Centro. The vendors are friendly and we had a great opportunity to practice our spanish. We were the only non Mexican people in the place when we visited and we loved it. One lovely vendor explained all her herbs to us and what they were used for in spite of the fact that we were obviously not buying. We had a delightful afternoon and it is not to be missed. Oh yeah...buy something...you won't regret it.""",Canadá,Inglés,PC,17/6/2016
Masculino,,Internacional,Muy bueno,4,29,"""Same as every market in Mexico and latin America""","""The market is nice, but nothing you haven't seen before if you have visited other markets in latin america. Just be careful with your wallets, there can be pickpockets.""",Estados Unidos,Inglés,PC,15/6/2016
Masculino,22,Internacional,Muy bueno,4,31,"""Great place for local food, crafts, and Dia de los Muertos items""","""We've visited the Hidalgo market every time we're in GTO. There's a great stand in the market absolutely BRIMMING with dia de muertos items that i love to photograph. There's also a place that sells the papel picado (the colorful cut out paper with elaborate designs) that are always fun things to bring home for friends and family. The building itself is very beautiful, it was designed by Gustav Eiffel, designer of the Eiffel tower! You will definitely see the french influence from the exterior. It's a great place to go to the second story and people watch, and see the little slices of life unfolding at the various food stalls, and merchants below.""",Estados Unidos,Inglés,PC,12/6/2016
Masculino,45,Internacional,Regular,3,650,"""Wonderful Building, Great Place to eat""","""Mercado Hidalgo is housed within a classical iron structure. The market is a chaotic collection of market stalls, selling wide range of items and great place to buy souvenirs. The market's building structure is a disorganized mixture of different elements, ideas and style that was originally constructed to be a major train station. Definitely worth a visit to see the daily life of the locals, cheap food and haggle for souvenirs.""",Estados Unidos,Inglés,Móvil,11/6/2016
Masculino,63,Internacional,Muy bueno,4,175,"""Parte de la esencia mexicana""","""Aunque no es nada del otro mundo, este es de esos lugares que vale la pena visitar por su contenido cultural. Es parte de la esencia de México y de varios países latinoamericanos.  En los mercados se mezcla la gente, se conoce de costumbres y tradiciones y se vive buena parte de la cultura gastronómica del lugar.  El edificio como tal es interesante, pero lo verdaderamente curioso sucede en su interior. ¡Para muchos será un lugar desordenado y poco atractivo, para otros será toda una experiencia cultural! ¡Dése la oportunidad de visitarlo!""",España,Español,Móvil,10/6/2016
Femenino,55,Internacional,Muy bueno,4,326,"""Bonito""","""El mercado tiene una estructura de hierro muy bonita, venden de todo, compre unas remeras de recuerdo , también un cuchillo.""",Argentina,Español,PC,8/6/2016
Masculino,23,Nacional,Regular,3,14,"""Es interesante""","""Por fuera se ve como un gran edificio con una estructura que enseguida te atrapa, por dentro es un poco decepcionante, la parte baja es como cualquier otro Mercado del país, la parte alta tiene algunos locales donde encontraras algunos artículos para turistas desde dulces hasta ropa y juguetes.""",México,Español,Móvil,6/6/2016
Masculino,,Nacional,Pésimo,1,12,"""Unos abusivos de primera…""","""Ni se molesten en comer algo aquí, abusan si te ven cara de turista. Hasta los refrescos son más caros... Increíblemente encontrarán mejores opciones en los cientos de restaurantes que hay en todo Guanajuato.""",México,Español,Móvil,3/6/2016
Masculino,30,Nacional,Regular,3,118,"""Variedad de artesanías""","""Como su nombre lo dice es un mercado, más que nada de artesanías y productos locales, los precios no son muy altos y encuentras varias cosas, en los primeros puestos hay ropa, juguetes etc. y más atrás se encuentra la comida.""",México,Español,PC,2/6/2016
Masculino,26,Nacional,Muy bueno,4,115,"""Entras al pasado""","""El mercado hidalgo es un lugar muy bonito por fuera y por dentro el cual llegamos y es como si entraras al pasado ya que encuentras olores, sabores,colores y variedad de infinitas cosas para comprar y comer un lugar lleno de vida si te gustan los mercados.""",México,Español,PC,1/6/2016
Femenino,61,Internacional,Excelente,5,105,"""Great little places to eat & cheap souvenirs""","""The market is clean and has tons of little stalls to eat at. I normally am a bit apprehensive about eating ""mariscos"" (seafood) at places like this but saw plenty of locals eating so we sat down and had some excellent shrimp ceviche, seafood soup and a fried fish. Prices are excellent and it's a great way to feel more like a local. Upstairs are tons of little gift shops for pottery, t-shirts, food gifts, etc.""",Estados Unidos,Inglés,PC,27/5/2016
Femenino,73,Internacional,Excelente,5,413,"""Huge""","""They sell almost anything...from product to Tee shirts..leather products..art work... Great way to spend a rainy day in Guanajuato…""",Canadá,Inglés,PC,26/5/2016
Masculino,,Nacional,Excelente,5,73,"""Clásico""","""Un mercado muy particular y hermoso por fuera, como lo es por dentro. Normalmente los mercados estàn en desorden, pero èste tiene todo muy bien ordenado. Comida deliciosa por todos lados, recuerditos a muy buen precio. Encuentras de todo.""",México,Español,PC,24/5/2016
Femenino,37,Internacional,Excelente,5,63,"""¡Un mercado típico! ¡Es como si hubiera viajado al pasado!""","""Me encantó el mercado. Uno sabe de la existencia de este tipo de mercados en el pasado y en mi país hay uno pero el Mercado Hidalgo es como si se hubiera detenido en el tiempo y es un mercado en el que se puede encontrar todo. Al entrar te encontrás con olores de comidas y alimentos bien mexicanos pero también podés encontrar souvenirs turísticos. ¡Muy recomendable pasar por ahí!""",Argentina,Español,PC,21/5/2016
Femenino,47,Nacional,Regular,3,21,"""Sin mucha variedad para comprar recuerdos""","""La planta baja esta saturada de puestos de comida, la planta alta tiene escasos sitios donde uno puede comprar recuerdos.""",México,Español,PC,20/5/2016
Femenino,58,Nacional,Excelente,5,60,"""Save you appitite""","""This market is excellent and has a ton of food counters at the far end. Seafood soup, carnitas, tacos, pork rinds. Anthony Bourdain would LOVE this place!""",México,Inglés,PC,14/5/2016
Masculino,70,Nacional,Muy bueno,4,127,"""The building is amazing""","""We live in Mexico and shop every week in our local Mercado Municipal, and have visited many others. This one is special. The incredibly high arched roof is reminiscent of European train stations. The place is clean and prepared food from the vendors can be excellent. Fruits and vegetables are as fresh as we've ever seen anywhere. Great for inexpensive souvenirs too (NOT high end art)""",México,Inglés,PC,14/5/2016
Femenino,,Nacional,Regular,3,21,"""Bello""","""Un edificio hermoso por fuera, es una lástima que siendo mercado lo abran tarde para el público, sin duda si tengo otra vuelta por Guanajuato lo recorreré y probaré lo que venden ahí.""",México,Español,Móvil,10/5/2016
Femenino,20,Internacional,Muy bueno,4,27,"""Lo que uno espera de un mercado mexicano, o del mundo""","""Para quien gusta de los mercados, como reflejo del latido de un pueblo, este es ideal. Sus olores, sus sabores, sus colores, todo tienta. Panes frescos, comidas típicas, uno tiene la sensación que se sumerge en sus costumbres y su cultura.""",Argentina,Español,PC,4/5/2016
Femenino,67,Nacional,Muy bueno,4,99,"""Un hermoso edificio porfiriano""","""Este mercado Hidalgo es único en su arquitectura, las estructuras metálicas provienen de la época porfirina, es un interesante mercado donde se ofrecen muy variados productos, desde antojitos y dulces regionales, hasta ropa y joyería....muy interesante.""",México,Español,PC,3/5/2016
Femenino,57,Internacional,Muy bueno,4,43,"""Part of the grand tour""","""A few meat vendors in the rear, a few fruit vendors, mostly vendors selling souvenirs to the hordes of Mexican tourists. We stocked up on fresh fruit several times during the month.""",Estados Unidos,Inglés,PC,1/5/2016
Femenino,44,Nacional,Regular,3,537,"""No soy muy fan de…""","""La verdad no soy muy seguidor de mercados de este tipo, pero sí es buena opción para artesanías y dulces. Precios accesibles.""",México,Español,PC,29/4/2016
Masculino,33,Nacional,Regular,3,29,"""Típico""","""Lugar típico para visitar, tiene mucha historia, estaba algo sucio, especialmente a la entrada, se nota el poco mantenimiento al edificio.""",México,Español,Móvil,18/4/2016
Masculino,68,Internacional,Excelente,5,35,"""Food Mecca""","""This is a large picturesque building north of Centro where one can buy many kinds of food to cook at home. There is also a wide choice of informal restaurant stands. Well worth the visit!""",Estados Unidos,Inglés,Móvil,16/4/2016
Femenino,26,Nacional,Muy bueno,4,31,"""Es perfecto para llevar recuerdos""","""Es un mercado tipico de cada Cd. en México, donde venden comida, frutas, verduras etc, pero en lo particular y comparando precios, es perfecto si deseas llevar un detalle a tus amigos y familiares, fue donde encontré pequeños detalles variados a costos accesibles, date una vuelta, lo que si es que la comida no la probé, evito comer en lugares asi, esto para poder conocer mas lugares en la ciudad, ademas de que como en todos los mercados, no parece muy higiénico.""",México,Español,PC,15/4/2016
Masculino,35,Internacional,Muy bueno,4,220,"""Típico mercado""","""La planta baja es el típico mercado de alimentos,verduras, carnes y se puede comer también. Hoy en domingo, mucha gente, por lo que había mucho color pero también muy difícil moverse y mucha gente en los puestos. La parte superior bastante repetida con otros puestos e incluso con otros mercados, o sea no muy original, y tampoco barato, hemos encontrado mejores precios en San Miguel de Allende.""",Colombia,Español,Móvil,10/4/2016
Femenino,50,Internacional,Excelente,5,148,"""Interesting Market""","""Make this your first stop for breakfast on your visit to Guanajuato! You can dine on many different authentic Mexican specialties for a fair price. Fruits and veggies and beautifully displayed! A great place for taking photos of daily life in a Mexican city.""",Estados Unidos,Inglés,PC,7/4/2016
Masculino,24,Nacional,Excelente,5,81,"""Hermosa construcción""","""Un mercado muy bonito en el cual puedes comprar muy bonitas artesanías es muy grande la verdad me gusto mucho.""",México,Español,PC,4/4/2016
Masculino,,Internacional,Excelente,5,39,"""Great buys…""","""Second time here and always love finding great priced items and friendly vendors. Leather bags on the main level shop to the left and friendly owner. must go inside for yourself.""",Estados Unidos,Inglés,PC,4/4/2016
Masculino,35,Internacional,Regular,3,139,"""Interesante pero muy descuidado y poca higiene""","""Hola amig@s

En mis crónicas intento ser objetivo en lo más posible... y no puedo adular o sobrecalificar algo que no es o no tiene altura. El mercado como edificio es una belleza... pero los puestos no ofrecen nada nuevo... y se nota la falta de higiene. En lo personal no me gustó y no recomiendo entrar... basta la foto de la entrada. Saludos """,Portugal,Español,PC,4/4/2016
Femenino,31,Internacional,Regular,3,83,"""Not for craft shopping""","""If you are interested in architecture, it's worth a visit. If you are looking to buy some nice crafts, u will be disappointed. It's full of lame souvenirs. It's not a market for locals, but for tourists.""",Canadá,Inglés,Móvil,2/4/2016
Masculino,,Internacional,Excelente,5,13,"""Guacamayas""","""Un lugar para probar la comida típica del lugar!!!. La gente más amable del lugar que puedes encontrar. El lugar es emblemático ya que es un estructura muy antigua y fenomenal :)""",Argentina,Español,Móvil,1/4/2016
Femenino,31,Nacional,Muy bueno,4,12,"""Buenísimo""","""Se encuentra todo tipo de detalles, recuerdos, o simplemente cosas de uso personal, la comida esta riquisima y a bajo costo, uno de los mercados mas visitados en esta ciudad y super centrico.""",México,Inglés,PC,31/3/2016
Masculino,47,Nacional,Muy bueno,4,40,"""You can´t beat this prices!""","""I think it's the most beautiful market where I've been. Has everything: hats, crafts, souvenirs and food at very low prices. Almost every day I went to eat there, the treatment is very good and the price the best. Right in the city center a block from the alondiga of granaditas on the main avenue.""",México,Inglés,PC,31/3/2016
Masculino,55,Nacional,Muy bueno,4,3,"""A neo-classic structure houses a typical Latin American market""","""This grandiose building is said to have been originally designed to be a train station following European guidelines of the late 19th century. 
Definitely worth a visit and while there:
a) Try some amazing 'antojitos Mexicanos' (typical Mexican plates) at really, really affordable prices.
b) Keep an open eye at all times of your wallet and camera...""",México,Inglés,PC,30/3/2016
Femenino,22,Internacional,Muy bueno,4,66,"""Hermoso edificio""","""El mercado Hidalgo conserva mucho del encanto de las ventas de cosas corrientes. Comparativamente, hay pocos puestos de alimentos.""",Colombia,Español,PC,28/3/2016
Femenino,33,Nacional,Regular,3,95,"""Bonita arquitectura""","""Cuando estaba por entrar al mercado me pareció bastante bonito por fuera ya que su arquitectura es muy bella . A simple vista no parecería un mercado , hay muchas cosas para comprar de recuerdos y regalitos y no es para nada caro. La gente es muy cálida y amable.""",México,Español,PC,26/3/2016
Femenino,27,Nacional,Excelente,5,123,"""Excelente opción""","""Si te gustan las artesanías este mercado es ideal para encontrar lo que buscas, desde blusas hasta dulces y hasta puedes quedarte a comer, es muy amplio y variado, muy buena opción para llevar un recuerdo de Guanajuato.""",México,Español,PC,24/3/2016
Masculino,32,Nacional,Muy bueno,4,64,"""Bien interesante""","""Esta muy bonito esta tan bonito que ni parece un mercado me divertí a lo grande viendo todo lo que vendían las pilas de nopales ,frutas que yo ni conozco en las afueras venden comida en unas enormes cubetas blancas y la gente se forma en inmensas filas para adquirirla.""",México,Español,PC,23/3/2016
Masculino,26,Nacional,Excelente,5,62,"""Mercado muy arquitectónico""","""¡Esta muy grande y diferente a los demás! Tiene variedad de alimentos y dulcerías… Muy recomendable para comprar artesanías.""",México,Español,Móvil,21/3/2016
Femenino,23,Internacional,Regular,3,607,"""Only worth visiting for the produce""","""I was hoping to find nice craft items but only found standard souvenir level merchandise. The produce & food looked good.""",Estados Unidos,Inglés,PC,19/3/2016
Masculino,20,Nacional,Muy bueno,4,90,"""El lugar para comer rico y comprar a precios accesibles""","""Mercado con una arquitectura de lujo, es muy hermoso, hay mucha variedad de lugares donde comer y donde comprar el recuerdo, todo a precios bastante accesibles.""",México,Español,PC,16/3/2016
Masculino,66,Nacional,Excelente,5,80,"""Interesting place to visit""","""You can find almost every kind of food there on the ground floor, and on the second level are ever form of souvenirs and a lot of different types of clothing.""",México,Inglés,PC,15/3/2016
Masculino,31,Nacional,Muy bueno,4,88,"""Buen sitio para compras""","""Es un buen sitio para ir a comprar recuerdos de Guanajuato a precios accesibles para todo el bolsillo, también tiene lugares buenos para comer bien.""",México,Español,PC,14/3/2016
Femenino,,Internacional,Excelente,5,16,"""LO VES Y NO LO CREES""","""Mi primera impresión al ver tan magnífica edificación fue que era un templo pero entrar me saco de mi error, era un enorme mercado donde puedes encontrar todo lo típico de un mercado además de souvenirs a muy buen precio, la gente es muy amable, es un buen lugar para comer esta limpio y hay variedad.""",Perú,Español,PC,11/3/2016
Masculino,26,Internacional,Regular,3,2036,"""Colores y sabores de México""","""Colorido y diverso como todo el mercado mexicano, pero esto es lo que llama la atención es la arquitectura local, una estructura de acero y vidrio, se dice que fue diseñada por Gustave Eiffel, la misma torre parisina.""",Brasil,Portugués,PC,8/3/2016
Femenino,34,Nacional,Muy bueno,4,35,"""Pintoresco, sabe a México""","""Es inevitable comprar algún recuerdo bonito, los costos son accesibles. la arquitectura del edificio también es digna de admiración.""",México,Español,PC,8/3/2016
Femenino,66,Internacional,Excelente,5,116,"""Blend with the locals""","""A very fun place to visit for any traveller. Numerous food stalls make it very hard to choose. There are lots of stalls selling fresh squeezed juice - the papaya orange combination was so refreshing! Prices are very cheap. Lots of stalls selling clothing to leather goods and toys. Plan on spending 1-2 hours here.""",Estados Unidos,Inglés,PC,6/3/2016
Masculino,24,Internacional,Muy bueno,4,51,"""Mercado Hidalgo""","""En el mercado hay una gran cantidad de turistas que hay un montón de tienda de recuerdos había llegado a comprar un recuerdo. La antigua terminal de autobuses? Era un lugar como que sale de la película de Harry Potter en la fabricación, tales como.""",Japón,Japonés,Móvil,1/3/2016
Femenino,28,Internacional,Excelente,5,40,"""Sobre todo el primer piso, la población local para. mercado de la diversión el segundo piso forrado con recuerdo para turistas""","""La primera planta está principalmente alimentos frescos se vende, un pequeño restaurante ha sido elegido aleros. Frijoles y maíz gigante absolutamente imposibles de conseguir en Japón, o tiene condimentos se venden, en el pequeño restaurante, podrá disfrutar del sabor de México. En el segundo piso de la ropa y bordados mexicana, se venden muchas cosas de recuerdo. A pesar de que la escala es pequeña sensación, muy divertido en el mercado que México ha sido agregada. Recomendado, tienda de tacos de carne de cerdo en la esquina ♪""",Japón,Japonés,PC,28/2/2016
Femenino,32,Internacional,Muy bueno,4,63,"""Favorece la comida barata y buena""","""Excelente mercado para comprar recuerdos (un mil y artículos de uno ... El deseo de tener todo!) y probar la comida popular de Guanajuato. ¡Recomiendo!""",Brasil,Portugués,PC,28/2/2016
Femenino,,Internacional,Regular,3,673,"""Vislumbrar en el día a día""","""Fui por la mañana. Tiendas que no se ha abierto también había aquí y allá. Desde el carnicero, etc., es bastante fresco, no es bueno la gente podría ser mejor parar. Los ciudadanos no pueden ser vistos por lo general en el mercado para el uso diario, fue interesante. tienda de recuerdos había varias exterior.""",Japón,Japonés,Móvil,25/2/2016
Masculino,32,Nacional,Muy bueno,4,90,"""Muy lindo, limpio y de gran colorido""","""Es un mercado muy grande, su construcción va muy acorde con las fachadas de los edificios más antiguos de Guanajuato, no pueden dejar de visitarlo.""",México,Español,PC,25/2/2016
Masculino,72,Internacional,Regular,3,381,"""Big place messy smelly""","""This big market designed only for locale people's very confusing and very smelly I don't think foreigners will be impressed.""",Canadá,Inglés,PC,24/2/2016
Masculino,74,Internacional,Muy bueno,4,98,"""Always a must in any Ciudad""","""Busy and real. We ate tortas and shopped for regalos (didn't buy any). Someone else said this (Mercado) was for tourists. WRONG this is were locals congregate and shop for fruits & veggies. I have been in Walmarts and Costcos that had 1/2 the people.""",Estados Unidos,Inglés,PC,21/2/2016
Masculino,60,Internacional,Excelente,5,66,"""Mercado mercado Hidalgo es donde existe la mayor parte de las pistas para conocer la ciudad en la carretera. Por favor, sino por todos los medios, ya que se encuentra en la calle principal de la ciudad""","""Comúnmente conocida, a partir de los ciudadanos, pero se llama el mercado Hidalgo, de pequeños comerciantes decenas están viviendo juntos, desde la comida, los recuerdos agregados, ropa, artículos varios, hasta las necesidades diarias, es el mercado. El espacio que puede ser dando vueltas de la pared de la segunda planta se venden son varias, tales como tiendas de recuerdos y cubiertos. La diversión es un lugar. Yo estaba vagando alrededor de dos horas.""",Japón,Japonés,PC,19/2/2016
Femenino,22,Internacional,Muy bueno,4,48,"""Interesting shopping for local foods & items""","""I've been to this market many times and visit it every time I go to Guanajuato. It is an authentic Spanish Market w/unique foods & other items. Just fun to see!""",Estados Unidos,Inglés,PC,18/2/2016
Masculino,23,Internacional,Excelente,5,63,"""Hay que perderse por este mercado y tomarse un jugo. asi podras empaparte de la forma en que mercadean la gente de Guanajuato""","""Hay que perderse por este mercado y tomarse un jugo. asi podras empaparte de la forma en que mercadean la gente de Guanajuato.""",España,Español,PC,14/2/2016
Masculino,63,Internacional,Muy bueno,4,610,"""Fascinating Market""","""I loved exploring the market. There are hundreds of stalls selling everything from food to housewares. The smells, the sounds the sites are all intoxicating. Had I trusted the prepared foods more, I would have dived in and sampled many of the vendors' offerings. This is well worth at least a half hour visit.""",Estados Unidos,Inglés,PC,13/2/2016
Masculino,28,Internacional,Excelente,5,4,"""A must see""","""Definately a visual overload, but lots of fun to explore and get lost in the maze of different craft and food stands.""",Estados Unidos,Inglés,PC,8/2/2016
Masculino,37,Nacional,Excelente,5,59,"""Me sorprendió""","""El edificio en sí es de Estilo neoclasico y muy hermoso. Dentro encuentras todo lo que necesitas para recuerdos. La comida no es típica pero es regional y se come bastante bien.""",México,Español,Móvil,4/2/2016
Femenino,28,Nacional,Excelente,5,13,"""¡La mejor opción para comer!""","""Si eres amante de la comida y te gusta probar la gastronomía típica de los lugares que visitas, esta es la mejor opción, desde comidas completas con guisados comunes para todos los gustos, hasta Menudo y guacamayas deliciosas, obviamente los precios son accesibles y está cerca de todo, por lo que recomiendo iniciar el día ahí desayunando lo necesario para que al terminar inicies la caminata a los puntos de más importancia en la ciudad. Al menos aquí comí mejor y a mejor precio que en mi hotel.""",México,Español,Móvil,1/2/2016
Femenino,18,Nacional,Muy bueno,4,65,"""Lleno de color""","""Es un lugar donde esta lleno de color, de olores y sabores que maravillan e impresionan, es super cultural el lugar.""",México,Español,PC,1/2/2016
Femenino,70,Nacional,Regular,3,68,"""Large mercado, lots of food stalls""","""We were curious about the mercado and made it our last stop of the day, which might explain why it seemed so overwhelming! The mercado was bustling with activity--people shopping, lots of vendors selling, some folks watching the world go by--on a late Saturday afternoon. There were more food stalls than I expected but the apparel stalls all seemed to be selling essentially the same tee-shirts and trashy trinkets. Judging by what I saw, Disney characters are very popular here! I was hoping to find more locals crafts, but only a few were there and I wasn't sure their inventory was actually made locally, as some of it seemed to be imported from China. It's a fun experience for me to go into mercados to see what they offer, even if I'm not seriously shopping. This was does have lots of vendors and lots of activity and if I were a local or a serious shopper, I might well have found this to be better than average.""",México,Inglés,PC,31/1/2016
Masculino,24,Nacional,Muy bueno,4,24,"""Muy buena comida a buen precio""","""Este lugar ofrece muy ricos alimentos, y a muy buen precio, tambien se pueden comprar recuerdos y conocer más del guanajuato popular.""",México,Español,PC,27/1/2016
Masculino,43,Nacional,Muy bueno,4,62,"""Para comer algo sin prisa""","""Un lugar para comer sabores de la region y a un precio muy accessible para todos. No esperes nada de lujos, es para personas que no le temen a la comida de los mercados.""",México,Español,PC,27/1/2016
Masculino,56,Internacional,Excelente,5,236,"""Great building to host the best of Guanajuatan produce""","""This is a huge iron structure built in the fashion of the early 20th.century, originally planned for a train station and finally used as a market, inaugurated by Porfirio Díaz in 1910 as part of the celebrations of the Independence anniversary. Lots of fruit and meat stalls and some handcrafts in the entrance as well as traditional eateries give this place a traditional feeling not contaminated with the masses of tourists visiting the town.""",Argentina,Inglés,PC,24/1/2016
Masculino,19,Nacional,Muy bueno,4,18,"""I love these kind of places""","""I simply love public markets. The sites and smells are just overwhelming. I wish I remember where I ate, but I had an excellent carnitas torta.""",México,Inglés,PC,23/1/2016
