Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,47,Nacional,Excelente,5,66,"""Imperdible""","""Excelente lugar lleno de historia y muy bien conservado, los tours guiados son excelentes y aprendes mucho de nuestra historia.""",México,Español,PC,25/9/2015
Femenino,25,Nacional,Excelente,5,22,"""Lugar histórico""","""Si llevas credencial del adulto mayor, de estudiante, o maestro entras gratis, cobran $59:00. Hay guias que te proporcionan informacion.""",México,Español,PC,21/9/2015
Masculino,58,Nacional,Muy bueno,4,33,"""Asombroso un lugar lleno de historia""","""Un lugar lleno de cultura, historia lleno de patria... lo unico que creo que falta es tener guias donde te puedan dar una semblanza histórica, como hace 20 años lo realizaban, ya que nos llevaba de esa pasión por nuestra patria.""",México,Español,PC,20/9/2015
Masculino,53,Nacional,Excelente,5,103,"""Un lugar único en Guanajuato y especial""","""Sin duda alguna es uno de los pilares del estado de Guanajuato, su historia y su estructura hace de este lugar uno de los favoritos de los turistas tanto nacionales como extranjeros,y con las películas que han usado a este lugar como escenario le han dado un renombre muy especial, vale la pena visitarlo.""",México,Español,PC,19/9/2015
Masculino,64,Internacional,Muy bueno,4,136,"""Centro de la Guerra de la Independencia""","""Hidalgo sacerdotes Ejército de Liberación, el ejército español Tatekomoru y luchar contra el último, se deja caer. Pipira que estuvo activo en ese momento está de pie como una imagen en las colinas de Pipira. A continuación, se convierten en un museo, se puede ver bien que la guerra de independencia. Hay muchas exposiciones a la otra, había una muy impresionante.""",Japón,Japonés,PC,16/9/2015
Masculino,44,Nacional,Excelente,5,60,"""Viviendo nuestra historia""","""Conocer el lugar que por años solo oí mencionar en libros de historia y poder estar ahí, saber que la historia de el pipila es real y ver como en aquel lugar fue donde durante 10 años colgaron las cabezas de los padres de la independencia hace que reflexiones y valores la libertad de poder estar con tu familia a los pies de aquel edificio. Los lunes NO habré el museo por lo que no pudimos ingresar pero aún así vale la pena ver el edificio por fuera. si asistes despues de las 8:30 de la noche verás a las estudiantinas reunirse ahi y tocar melodías antes de iniciar las callejoneadas. Cruzando la calle hay venta de vegetales 100% orgánicos y de algunos guisos típicos de la región. Si vas con niños pequeños puedes dejarlos correr un rato en alguna de las tres plazas mientras disfrutas un rato de tranquilidad.""",México,Español,PC,15/9/2015
Masculino,44,Nacional,Muy bueno,4,57,"""Murales impresionantes""","""La visita a la Alhóndiga de Granaditas vale la pena sobre todo por los murales de las escalinatas realizados por Javier Chávez Morado, el museo es pequeño pero la importancia histórica del lugar justifica su visita.""",México,Español,PC,11/9/2015
Masculino,26,Nacional,Excelente,5,69,"""Es un lugar para conciertos""","""Icono de la ciudad es un lugar para los todo tipo de actividades desde conciertos hasta actores de la calles y espectáculos, conciertos y venta de productos.""",México,Español,PC,11/9/2015
Femenino,38,Nacional,Muy bueno,4,29,"""La independencia de Mexico""","""Un lugar donde entenderás puntos claves de la inpendencia de México, narrado por guías, además de conocer una réplica de la campana de Dolores Hidalgo, buena parada.""",México,Español,Móvil,9/9/2015
Femenino,23,Internacional,Excelente,5,24,"""Fascinating History""","""This museum is a must see, interesting history of the place and the importance to this city. I really loved this museum.""",Estados Unidos,Inglés,Móvil,9/9/2015
Masculino,65,Nacional,Muy bueno,4,88,"""The Beginning of the Mexican Revolution""","""I truly enjoyed walking the halls of this famous building, where in many was the Mexican Revolution began. This was the fortified stone building, that at the time was protected by a river, which is now underground. Thanks to a hunchbacked miner, who is remembered by the name of Pipila, the door to this stone grannery was set on fire, unfortuantely all the Spainards who sought refuge inside were slaughtered. Today this building is a museuem, not only of the Revolution, but also of other exhibitions. It is an important building in the history of Mexico and definetly worth a visit.""",México,Inglés,PC,3/9/2015
Femenino,29,Internacional,Regular,3,115,"""Un lugar histórico""","""Es un edificio emblemático por la historia que representa para la independencia Mexicana. está en frente del Mercado.""",Ecuador,Español,PC,30/8/2015
Masculino,49,Internacional,Muy bueno,4,350,"""Start here""","""Great introduction to the area. Start here. Get a guide to explain the history. Nice to learn the area. From there we went to the market. Rivera museo and other local attractions.""",Estados Unidos,Inglés,Móvil,28/8/2015
Femenino,63,Internacional,Muy bueno,4,34,"""A people's vicotry: a jail becomes a museum!""","""Every prison should be turned into a museum, as this one was. Free if you have ID and are over 60 years of age. Interesting museum, but you need to speak/read Spanish since nothing is in English.""",Estados Unidos,Inglés,PC,26/8/2015
Masculino,20,Nacional,Muy bueno,4,23,"""Nice history museum""","""Most museums in Mexico normally close on Mondays so, plan accordingly, this one does. It's an important place in the Mexican Independence war so it's a must.""",México,Inglés,PC,22/8/2015
Masculino,43,Nacional,Excelente,5,4,"""Muy recomendable""","""De todos los museos que he visitado en Guanajuato, es el mejor, mucha historia de nuestras culturas y como vivían.""",México,Español,Móvil,20/8/2015
Masculino,30,Nacional,Excelente,5,46,"""Showing off part of guanajuato's history and mexico's history""","""They almost have it all in that museum, plus, the building itself has this 17th century feeling when you get inside. You have to go when in GTO.""",México,Inglés,PC,19/8/2015
Femenino,34,Nacional,Excelente,5,353,"""Hay que visitarlo""","""Un sitio muy bien cuidado, que ofrece exposiciones permanentes que ilustran a los visitantes sobre hechos históricos clave de la independencia de México.""",México,Español,PC,17/8/2015
Masculino,23,Nacional,Muy bueno,4,10,"""Lugar de historia y controversia. Museo y recinto de distintas actividades""","""Museo de la historia regional con exposiciones temporales y representaciones. Escenario para actividades del Festival Cervantino. Acceso preferentemente peatonal, como todo en la ciudad. Recomendable planear la visita para asistir cuando haya alguna actividad adicional al recorrido normal del museo.""",México,Español,PC,16/8/2015
Femenino,52,Nacional,Excelente,5,36,"""Una visita obligada pero no grata""","""No es un lugar bonito, tomando en cuenta los hechos sangrientos que ahí sucedieron, sobre todo cuando te imaginas la escena macabra de ver las cabezas de los próseres de la Patria colgando una en cada esquina del edificio. Me da escalofríos sólo de imaginarlo.""",México,Español,PC,13/8/2015
Femenino,38,Nacional,Excelente,5,61,"""Un pedazo de historia""","""Un edificio muy bonito con unos murales dignos de admirarse además de toda la historia que encierra y que narra en las diferentes salas.""",México,Español,PC,13/8/2015
Femenino,25,Nacional,Regular,3,6,"""Cúmulo de historia""","""Aunque el lugar es agradable y bien organizado hacen falta guiass o audio guias que ayuden a apreciar todo lo que este espacio nos presenta.""",México,Español,PC,12/8/2015
Masculino,36,Nacional,Muy bueno,4,269,"""Uno de esos lugares históricos a los que hay que ir, por o menos una vez en la vida""","""La Alhóndiga es un edificio bien mantenido que conserva su alma. Hoy es un museo de historia con exhibiciones algo anodinas pero muy didácticas para los niños. Lo que es mas interesante es pensar que uno esta en el sito del que se ha hablado tanto e imaginar la gbatalla que se visió, la hazaña del pípila, la vida de los españoles que buscaron su refugio allí y después pensar en las cabezas exhibidas de los héroes que nos dieron patria, ¡Colgadas en cada esquina del edificio por tántos años! Es uno de los pocos edificios de los que todo niño mexicano ha oido hablar y vale la pena poner el pié en él.""",México,Español,PC,12/8/2015
Masculino,61,Nacional,Excelente,5,11,"""Una visita a la historia""","""La alhóndiga de granaditas es un monumento vivo de la época de la independencia de mexico, es muy importante escuchar la visita guiada y te transportara al pasado histórico, es un edificio en muy buen estado y un museo muy interesante, si vas de turista a Guanajuato es vista obligada.""",México,Español,PC,12/8/2015
Masculino,63,Nacional,Muy bueno,4,61,"""Preciosa edificación""","""La enorme mole de piedra con escalinatas, llama tu atención, especialmente al ser escenario de múltiples eventos tanto populares como culturales. Creo que es un fuerte bastion en la ciudad.""",México,Español,Móvil,10/8/2015
Femenino,29,Nacional,Excelente,5,16,"""Lugar lleno de historia""","""El lugar muy bien conservado, muy limpio. El guía que dio la introducción al recorrido muy bien narrado, bien documentado y muy fluido, en todo momento estas atento, no puedes dejar de visitarlo.""",México,Español,PC,9/8/2015
Masculino,27,Nacional,Excelente,5,22,"""Bonito museo""","""Sin duda un edificio que se debe visitar. Ahora funciona como museo y presenta documentos y exposiciones temporales que valen la pena, su arquitectura es increíble así como su historia.""",México,Español,Móvil,3/8/2015
Femenino,38,Nacional,Muy bueno,4,14,"""MUY NUESTRO""","""Obligatoria incluirlo en el recorrido para los que ya no les toco leerlo en los libros de historia de la primaria y para los que si palparlo muy de cerca.""",México,Español,PC,29/7/2015
Masculino,47,Nacional,Excelente,5,50,"""Amazing Important and A Must See In Guanajuato""","""An amazing building and museum. If one has no grasp or interest in history especially Mexcian history then this is not the place for you. One can even still see bullit holes on the outside of the building and whatever angle you approach the building it is just interesting especially when one approaches it from the front. Take your time to go through all the exhibition rooms as the story of the building and its important role in Mexicos Independence is one not to miss.""",México,Inglés,PC,29/7/2015
Masculino,19,Nacional,Excelente,5,42,"""El mejor edificio de Guanajuato""","""Una de las cosas imperdibles en Guanajuato es ir a la alhóndiga, el museo que tiene se me hizo un poco caro pero hacen descuentos del 100% a estudiantes lo unico malo fue que un señor hace una mini plática de la alhóndiga y pide propina.",México,Español,PC,29/7/2015
Femenino,38,Nacional,Excelente,5,3,"""Excelente""","""Los murales son hermosos, las exposiciones el como te relatan partes de historia me fascino felicidades.""",México,Español,PC,29/7/2015
Masculino,34,Internacional,Excelente,5,590,"""Great Museum - Learned A Lot""","""We really enjoyed this museum. I didn't see a lot of signs/information in English, so if you don't read or speak a decent amount of Spanish, you may not get as much out of it. We probably spent a little over two hours here, but we dragged it out a bit because it started pouring outside. So incidentally, this is a good spot to come visit to get a nice history lesson but also get out of the rain. There is more than here than just history of the revolution, it also goes back as far as the ancient people who lived here in the area before. The first few exhibits start off that way, with all kinds of old pottery and sculptures and what have you, and each exhibit progresses through history until you reach the revolution. Near the end of the museum, there is a kitchen replica of Hidalgo's kitchen (that's what we were told, at least, I didn't see a sign or anything). There was a nice old man sitting in there, I think he was the security for the exhibit, and he just started chatting us up and telling us a bit about it. We probably stood and talked to him for a good 10 minutes (I think he was a little bored and maybe happy to talk to tourists from another country who spoke Spanish; he was curious about our heritage and stuff). """,Canadá,Inglés,PC,28/7/2015
Masculino,59,Nacional,Excelente,5,15,"""La cuna de la Independencia""","""Es una visita que no te llevará más de una hora y que reúne toda la historia del movimiento de la Independencia de México. Fuimos en familia, incluyendo dos niños pequeños, y en todo momento los niños estuvieron interactuando entretenidos y emocionados al encontrar ""en vivo"" lo que tanto habían escuchado en la TV y la escuela solo en libros. Es recomendable ir con un guía para entender mejor la visita.""",México,Español,PC,28/7/2015
Femenino,22,Nacional,Excelente,5,15,"""Cultura""","""Me encanto este lugar ya que tiene demasiada historia, durante el recorrido un guía del museo nos platicó la historia de este lugar. Por dentro te encuentras con murales increíbles.""",México,Español,PC,28/7/2015
Masculino,59,Nacional,Muy bueno,4,72,"""Buen museo""","""Me gusto mucho, me permitieron entrar gratis con credencial de maestro, aprende uno sobre la realidad de la Independencia de México, tienen varios objetos interesantes.""",México,Español,PC,25/7/2015
Femenino,46,Nacional,Muy bueno,4,19,"""Conociendo un poco de nuestra historia""","""En el viaje que hicimos a Guanajuato no podía faltar conocer la Alhondiga de Granaditas. Los lunes se encuentra cerrado por lo que tuvimos que ir el martes en la mañana antes de continuar nuestro viaje a Dolores Hidalgo. Es un museo que no puedes dejar de visitar, muy bien conservado, muy interesante, para conocer mas de nuestra historia de México.""",México,Español,PC,24/7/2015
Femenino,67,Internacional,Excelente,5,125,"""¡Es pura historia de México!""","""El edificio fue fundamental en los acontecimientos de la Independencia Mexcana. Imponente, muy bien mantenido, sorprendido por las pinturas, reliquias y hay fotos almacenadas ricamente. Fuimos en un domingo soleado y la entrada estaba abierta. ¡Lo que necesita saber!""",Brasil,Portugués,PC,23/7/2015
Femenino,32,Nacional,Muy bueno,4,15,"""Historia viva""","""Sin duda un excelente lugar donde la historia que aprendiste a través de los libros de texto se vuelve real al poder visitar un lugar como este.""",México,Español,PC,20/7/2015
Femenino,47,Nacional,Muy bueno,4,75,"""SOLO PARA FOTO""","""Si eres mexicano y estudiaste sobre la Independencia de México y la Alhóndiga de Granaditas, tu imaginación vuela hasta Guanajuato. Pero, ya que estás ahí, ves la explanada y te imaginas al Pípila con la piedra sobre su espalda esquivando balazos y al querer ver más... pues resulta que ¡es todo! Es lugar obligado de visitar en Guanajuato, y sólo para la foto del recuerdo. Lleva cachucha o sombrero, zapatos cómodos y bloqueador solar, ya que obviamente es al aire libre. Hay estacionamiento cerca.""",México,Español,PC,20/7/2015
Masculino,41,Nacional,Muy bueno,4,90,"""Excelente""","""Lugar mágico por su historia solo para caminar y contemplar sus paredes y escuchar historias de ahi parten algunas callejoneadas.""",México,Español,Móvil,19/7/2015
Femenino,55,Nacional,Excelente,5,24,"""Caro""","""Punto obligado en la ciudad de Guanajuato. Entrada costosa (lo único positivo es que es gratis para profesores, estudiantes y adultos mayores) y excesivo el costo para tomar fotografías. El museo está bien planteado.""",México,Español,PC,19/7/2015
Femenino,51,Nacional,Muy bueno,4,5,"""Triste""","""El lugar es un lugar historico, y llegar y ver a unos niños de secundaria rayando la fachada con unos plumones y que no haya nadie cuidando, policías o seguridad.""",México,Español,PC,18/7/2015
Masculino,19,Nacional,Excelente,5,533,"""Tienes que ir""","""Es un museo de lo más interesante, además de que el edificio como tal es majestuoso. Dentro, busca a Don Jesús, un guía muy simpático que da una muy buena explicación grupal. La entrada es más barata para profesores y estudiantes: trae tu credencial.""",México,Español,Móvil,18/7/2015
Femenino,40,Nacional,Excelente,5,10,"""Beginning of Independence""","""It is a well organized and lovely museum. This particular part of history is fascinating. The story of the miners and the Spanish.""",México,Inglés,PC,16/7/2015
Masculino,46,Internacional,Excelente,5,97,"""The reason I came to Guanajuato""","""No single event changed the makeup of the Mexican struggle for independence more than the battle that took place here, and it's aftermath -- the sacking of Guanajuato. The Mexican government is sensitive about its revolutionary heroes, so you won't get the complete story in the materials on site. The following additional things should be considered:

1) Only several hundred Spaniards and wealthy criollos defended the building.
2) Hidalgo had a force of more than 20,000.
3) The defenders expected to hold out until loyalist forces could relieve them. They had food and water for months, and the building was considered impregnable. It fell in a very short period of time.
4) No prisoners were taken, the start of the bad behavior that would occur in the following days.
5) After the fall, Hidalgo’s army went on an extensive rampage in Guanajuato, looting the homes of both Spaniards and creoles. 
6) The behavior of Hidalgo's force in Guanajuato (the first major battle of the war), lost the creolle support that Hidalgo, who himself was a creolle, had expected. This had a large impact on the length and difficulty of the struggle.""",Estados Unidos,Inglés,PC,15/7/2015
Femenino,40,Internacional,Regular,3,142,"""Museo de la independencia""","""Es un edificio que cubre una manzana y está totalmente restaurado. Tiene varias salas con diferentes muestras de historia, desde los primeros habitantes de la zona hasta casi nuestros días. No recomendaría pagar la entrada de $ 52 para visitarlo.""",Argentina,Español,PC,12/7/2015
Femenino,,Internacional,Muy bueno,4,22,"""An important historical site""","""Alhondiga de Granaditas is not the most impressive in an architectural sense on the outside. The inside presumes a classical colonial ""patio"" in the center which is simple, but still a nice view. It’s worth paying a visit to learn some Mexican history at the nice museum that resides in it. Knowing the story behind this place is what really makes the experience more fulfilling.""",Estados Unidos,Inglés,PC,12/7/2015
Masculino,44,Nacional,Muy bueno,4,24,"""Es la atracción de Guanajuato que me gustó más""","""Entrar a un sitio histórico donde hace algunos años sucedió una de los movimientos ""clave"" para la independencia de México es espectacular. 
Está muy bien cuidado, muy limpio y la información en las distintas salas de exhibición es muy interesante y clara, tan clara que creo que no hace falta contratar a un guía pies todo está escrito.""",México,Español,Móvil,12/7/2015
Masculino,65,Nacional,Excelente,5,26,"""¡Visita obligada!""","""Este es uno de los lugares que hacen que Guanajuato valga la pena visitar. Lo mantienen en excelentes condiciones, y el montaje de las salas con las explicaciones dejan clara la relevancia histórica de ese hermoso lugar. 100% recomendable.""",México,Español,PC,12/7/2015
Femenino,45,Nacional,Excelente,5,75,"""Impresionante para los que nos gusta la historia de México""","""Muy impresionante ese lugar, sus hermosos murales, los artículos de nuestra historia que ahi se exponen, cada sala con diferentes temas de nuestra historia, para mi fué muy enriquecedor porque soy maestra , y llevar las fotos a mis alumnos y mostrarles lo hermoso de ese lugar desperto la curiosidad de ellos y dos de mis alumnos ya visitaron Guanajuato.""",México,Español,PC,11/7/2015
Femenino,54,Nacional,Excelente,5,13,"""Hermosa historia""","""Hermoso que nuestra gente sepa lo que grandes héroes vivieron, que se conozca nuestra historia porque formamos parte de ello, Quien no ha visitado Guanajuato, no conoce la Historia de la Gran parte de México.""",México,Español,PC,9/7/2015
Femenino,23,Nacional,Excelente,5,23,"""Buen museo""","""Un museo muy completo que te lleva de la mano en fechas y epocas de nuestra historia, esta hubicado en un edificio de gran trascendencia en nuestra historia, da gusto ver que lo tienen bien cuidado y cuentan con guias y tiene unos murales presciosos. ¡Vale la pena!""",México,Español,PC,6/7/2015
Masculino,28,Nacional,Excelente,5,4,"""Lo mejor de la historia de México""","""Muchos como mexicanos conocemos parte de la historia de nuestro país, pero ir a la Alhóndiga es darse cuenta que existen sucesos muy relevantes que nunca nos mencionaron en la escuela o en un curso de historia; Es recomendable mil porciento ir, los domingos es gratis la entrada y pueden tomar todas las fotos que quieran y por lo general existen personas que cuentan la parte de esa historia y solo piden una propina voluntaria.""",México,Español,PC,5/7/2015
Femenino,50,Nacional,Excelente,5,78,"""Un homenaje a la patria mexicana""","""La Alhóndiga de Granaditas es una fortaleza que sirvió de bastión al ejercito español y que fue una de laa grandes victorias del ejercito Insurgente, por lo que está lleno de signos y simbolos patrios. Los murales con motivos independentistas son coloridos y vivrantes, impactan por la crudeza de sus escenas y maravillan por la crítica que expresan. Un detalle que todos visitantes saben de esos murales es que los niños de la época pagaron con aportaciones la,obra que ahí se exhibe. Hay, además obra pictorica de caballete y es muy disfrutable la sala en la que se muestran las pinturas de milagros populares. Son historias que se narran en un lienzo pequeñito que buscaban agradecer la intervención divina. Una buena hora para visitar es antes de la hora de la comida, ya que el reflejo del sol en los,pasillos da efectos luminosos muy bellos y el esificio luce imponente.""",México,Español,PC,1/7/2015
Femenino,25,Nacional,Excelente,5,37,"""Básico, no debe faltar""","""Mucha historia, un must de las visitas a la ciudad, un poco elevado el costo por tomar fotos con cámara profesional.""",México,Español,PC,30/6/2015
Femenino,39,Nacional,Muy bueno,4,14,"""Muy bonito""","""Esta muy bonita y tiene en detalle gráfico la batalla de la Independencia, varias salas de fotografías y unos murales muy hermosos.""",México,Español,PC,23/6/2015
Masculino,48,Internacional,Excelente,5,130,"""You can feel the battle beneath your feet and smell the gun powder...AMAZING""","""Never have I seen a more monolithic building bearing the scars of revolution and raw history than this one. To see the bullet riddled walls that tower above you...the heavy wood doors or steel window grates...The wall must be 4 feet thick. Take a tour inside the last stand of the Spanish empire and you will get a sense of desperate times. It is both awe inspiring and educational all in one. Miss this one and you miss a transport back into the past...""",Estados Unidos,Inglés,PC,22/6/2015
Masculino,36,Nacional,Excelente,5,34,"""Muy buena opción para conocer la historia de México""","""El edificio en sí mismo es parte importante del movimiento de independencia de México, complementado perfectamente con murales y un buen museo en su interior. Vale mucho la pena tomarse un tiempo para explorar todas las salas, empaparse y aprender sobre la independencia de México.""",México,Español,PC,20/6/2015
Masculino,51,Nacional,Muy bueno,4,65,"""Sitio histórico""","""Es uno de los Museos emblematicos del Pais, ya que alli sucedieron hechos historicos importantes para la Consumacion de la Independencia de Mexico. El recorrido que nos hizo el guia de turista muy acertado, con datos historicos, el museo muy adecuado a lo que alli ocurrio y el mantenimiento y aseo de los baños bueno. Por la parte de afuera y a los alrededores mantienen limpio aunque la gente que pasea por alli se empeña en ensuciar. Agradable para el turismo.""",México,Español,PC,19/6/2015
Masculino,31,Internacional,Excelente,5,42,"""Mucha historia en este bonito lugar""","""Hay mucha historia aquí en este lugar, si pueden busquen un guía o algún niño que ande allí, ellos saben muchas cosas o pequeños detalles que no sabe cualquier persona.""",Estados Unidos,Español,PC,18/6/2015
Masculino,62,Internacional,Muy bueno,4,195,"""La historia en pleno centro""","""La Alhóndiga de Granaditas es en el centro de Guanajuato el lugar en el que sucedió uno de los hechos iniciales de la independencia mexicana. Cuentan que en ese lugar, que era un depósito de granos (eso es una alhóndiga) estaban guarnecidos los últimos defensores de la ciudad contra la revolución. Es un lugar amurallado y era muy difícil el asalto. Entre los atacantes estaba ""El Pipila"", que era un grandote lleno de pecas (por eso el apodo) y tomó una gran loza de piedra en sus hombros y cubriéndose con ella se pudo acercar a la puerta de la alhóndiga y producir un incendio que finalmente permitió la entrada de los revolucionarios y terminar tomándola. En Guanajuato hay también una inmensa estatua en honor a El Pipila y conocer esta historia permite interpretar su grandeza.""",Chile,Español,PC,16/6/2015
Masculino,40,Nacional,Muy bueno,4,397,"""Si te gusta la historia es bonito verlo""","""Es algo típico de Guanajuato por su contenido histórico pero solo eso, esta muy maltratado y no hay información turística.""",México,Español,PC,8/6/2015
Masculino,46,Nacional,Excelente,5,74,"""Lugar histórico""","""Un lugar cargado de historia. Las exposiciones permanentes algunas valen mucho la pena, algunas un poco cansadas. Los murales Abolición de la Esclavitud y Canto a Guanajuato son muy hermosos. El recinto de los héroes es un lugar con un ambiente solemne. Vale la pena visitarlo.""",México,Español,PC,7/6/2015
Masculino,43,Internacional,Muy bueno,4,75,"""Muestras variadas… Por momentos cansan""","""El precio un poco más alto del promedio, en un sitio que pretende abarcar muchas cosas para mi gusto, debería enfocarse en la rica historia de la independencia.""",Colombia,Español,PC,3/6/2015
Femenino,,Nacional,Muy bueno,4,12,"""Historia de México""","""Al ser parte de nuestra historia es bueno que llevemos a nuestros hijos a que conozcan y aprendan de ella, sepan de lo que fueron capaces nuestros Héroes que nos dieron patria, por sus características de haber sido una cárcel su exterior no tiene nada de excepcional pero lo que guarda en su interior es muy interesante.""",México,Español,PC,30/5/2015
Femenino,34,Nacional,Muy bueno,4,113,"""Hay que visitar este lugar""","""Visita obligada, cultura e historia. Sin duda inviertan su tiempo en recorrer este edificio en lugar de malgastar su dinero en el Museo de las Momias.""",México,Español,PC,19/5/2015
Femenino,33,Internacional,Excelente,5,30,"""¡Me encantó!""","""A pesar que en su momento fue una cárcel, toda la historia que encierra este lugar es digna de visitar, no cobran por llevar tu cámara de fotos, sólo una entrada general.""",Chile,Español,PC,18/5/2015
Femenino,57,Internacional,Excelente,5,10,"""Don't miss""","""Interesting museum, good info and displays. Ask for English info at ticket counter for laminated translations. This was a highlight of my trip to Mexico as it is such an important place for understanding Mexican independence. I get museumed-out, but don't miss this one.""",Australia,Inglés,Móvil,12/5/2015
Masculino,44,Nacional,Regular,3,157,"""Si tienes tiempo vale la pena conocerla""","""Por fuera no me parece que sea un edificio tan bonito (y más para los estándares guanajuatenses), pero por dentro mejora mucho y hay salas interesantes. Para verlo con calma sí se requieren de unas 2-3 horas como mínimo, hay mucho que ver y si bien en algunas salas las explicaciones son pocas, no creo que, como opinan otros viajeros, falten o sean insuficientes. Tip: Al empezar el recorrido, puedes saltarte las primeras 3 salas e ir directamente a la historia de la independencia y lo ahí sucedido. Las primeras son demasiado antecedente y más bien me parece que no encontraron otro museo para ponerlas! Tip 2: Te cobran un adicional por tomar fotos, por lo que si no quieres pagarlo, ¡es mejor tomar adentro algunas con el celular!""",México,Español,PC,10/5/2015
Masculino,68,Nacional,Excelente,5,9,"""Hechos históricos""","""Edificio famoso de la historia de México en el cual fue atacado por las fuerzas de Miguel Hidalgo y acá se presentó la gesta historia del Pipila el cual prendió fuego al portón y así poder entrar al recinto donde fueron asesinadas muchas personas.""",México,Español,PC,5/5/2015
Masculino,60,Nacional,Excelente,5,32,"""Excelente muse","""Visitar el museo Alhondiga de Granaditas resulta una visita obligada al viajar a Guanajuato. No tiene desperdicio la visita si se está interesado en la historia de México. Conviene darse el tiempo suficiente (3 hrs) para poder apreciar en su justa dimensión.""",México,Español,PC,1/5/2015
Femenino,45,Internacional,Regular,3,118,"""History under your feet""","""If you don't read spanish it would be worth doing some research on the building and artifacts inside before your visit. My Spanish translations were not sufficient to understand exactly what I looking at! I enjoyed the photography exhibit of the rancheros all sporting fine moustaches. Entry fee is little overpriced but there are some really interesting displays.""",Inglaterra,Inglés,PC,30/4/2015
Femenino,54,Internacional,Excelente,5,7,"""Interesante""","""Museo muy bien estructurado, es como un gran resumen de la historia de México desde los pueblos originarios hasta la independencia.""",Panamá,Español,PC,28/4/2015
Femenino,25,Internacional,Excelente,5,116,"""Vale la pena""","""El edificio es parte de la historia de Guanajuato, es muy bonito y está bien mantenido. Algunos de los eventos están allí ... ¡vale la pena entrar y pasar a través de la librería también!""",Brasil,Portugués,PC,24/4/2015
Femenino,44,Internacional,Muy bueno,4,37,"""Don't miss it""","""The murals are outstanding.....a building with great historical significance and interesting artifacts.""",España,Inglés,PC,23/4/2015
Femenino,54,Nacional,Muy bueno,4,58,"""Es de ley la visita""","""Decir que fuiste a Guanajuato y no ir a la Alhóndiga es como no ir la ciudad, es visita obligada pues es gran parte de la historia mexicana.""",México,Español,PC,22/4/2015
Femenino,25,Nacional,Malo,2,12,"""Caro""","""Nos emocionaba mucho conocerlo pero no entendemos por qué conocer nuestra historia, como mexicanos, nos resulte tan caro, 52 pesos por entrar a prácticamente admirar paredes, como 6 murales, y algunos a mi gusto, pocos, objetos históricos. Nadie te guía y al final sentí muy soso el recorrido. Si pueden solo admiren la construcción por fuera y la puerta, no paguen por entrar y gasten ese dinero en otro museo. ¡O vayan en domingo que es gratis!""",México,Español,Móvil,18/4/2015
Masculino,43,Nacional,Excelente,5,31,"¡Lugar histórico de la Independencia!""","""Digno lugar a visitar para conocer parte de la historia de la independencia y de los movimientos del ejercito insurgente, galería de artesanías y relatos de un pueblo lleno de historia y creencias religiosas, monumentales murales del Maestro Chavez Morado impresionantes.""",México,Español,PC,13/4/2015
Femenino,39,Internacional,Excelente,5,25,"""Pure history""","""Is a building located in the heart of Guanajuato, is a very important part of the Mexican Independence. During the day, you can visit the museum inside of it, is very interesting.""",Estados Unidos,Inglés,PC,12/4/2015
Masculino,32,Internacional,Excelente,5,14,"""Treasure of Time""","""Historically iconic, a time frozen place where a lot of suffering and at the same time victories, one of the Mexico's most valuable treasures...you definitely want to come here and take your time not just to learn the history but to feel it.""",Estados Unidos,Inglés,Móvil,10/4/2015
Masculino,,Nacional,Excelente,5,6,"""CONOCER LA HISTORIA ES CONOCERNOS""","""Todos sabemos de su importancia por el triunfo de Hidalgo al inicar la Independencia. Es una edificación muy bonita y como Museo de sitio esta muy bien equipado. Los domingos la entrada es gratuita y ademas de todas las colecciones de la epoca de la Independencia en sus escalinatas interiores existen unos murales de un gran pintor guanajuatense Chávez Morado. Vísitalo.""",México,Español,PC,9/4/2015
Femenino,37,Nacional,Regular,3,35,"""Es muy bonito""","""Cercas de la Basilica, aquí puedes tomarte fotos, contratar la callejonada inclusive disfrutar de las esquisitas enchiladas mineras.""",México,Español,PC,7/4/2015
Masculino,46,Nacional,Regular,3,278,"""El museo es muy limitado""","""Un lugar lleno de historia, con un museo muy limitado, algo tendría que hacer el gobierno del estado para poner atención en estas cosas.""",México,Español,PC,6/4/2015
Masculino,42,Nacional,Muy bueno,4,323,"""La historia habla por si sola""","""Estructura que guarda parte de la historia de la independencia de México, hoy convertida en museo. Los mexicanos debemos sentirnos orgullosos de edificios como este,que han sido parte importante de la historia de nuestra patria.""",México,Español,Móvil,6/4/2015
Femenino,33,Internacional,Muy bueno,4,63,"""A treasure museum of Mexican Independence history""","""A must-see museum and historical site about Mexico's independence from Spain. Not to be missed and well worth the modest entrance fee.""",Estados Unidos,Inglés,PC,5/4/2015
Femenino,20,Nacional,Muy bueno,4,39,"""Historia""","""Al subir las escaleras esta un guía que te cuenta muy bien la historia pero si lo que quieres es entrar vete por el lado de la calle ya que ahí está la entrada y no en frente por las puertas como pensé, adentro esta lleno de historia y obvio esta otro guía.""",México,Español,Móvil,4/4/2015
