Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,32,Nacional,Muy bueno,4,2,"""Tradicional""","""De los mejores lugares en la ciudad lleno de muy buen ambiente, puedes pasear y toparte con el majestuoso Teatro Juárez.""",México,Español,Móvil,11/3/2016
Femenino,,Internacional,Excelente,5,117,"""Always bustling""","""This is great little garden, shady, filled with people and music and activities of all kinds. Great place for people watching or for simply taking a break.""",Estados Unidos,Inglés,PC,6/3/2016
Femenino,75,Internacional,Muy bueno,4,153,"""Small but always nicely maintained""","""The Jardin is always packed with families..this year there were fewer musicians than other times but there were young girls whizzing around and around new roller skates which was tremendous fun to watch.""",Canadá,Inglés,PC,29/2/2016
Masculino,33,Nacional,Muy bueno,4,87,"""Buena visita. Recomendable""","""Es una muy bella plaza en el centro de la ciudad de Guanajuato, tiene comida, atracciones, belleza, sombra y hasta baño (mal mantenido, por cierto). Creo que es un buen lugar para tomar una pausa en la visita; pues invariablemente te lo vas a topar.""",México,Español,Móvil,26/2/2016
Masculino,78,Internacional,Excelente,5,378,"""Very good place to rest after a long walk""","""This jardin amazing place the trees how they shaped provide beautiful shade soraunded By restaurants coffee shops time to time musicians provide music.""",Canadá,Inglés,PC,25/2/2016
Masculino,26,Internacional,Excelente,5,2036,"""¡Muy bueno!""","""Es uno de los lugares más maravillosos que he conocido en México. Así arbolado, con muchos restaurantes alrededor, mariachis de juego y un montón de gente joven que cuelga hacia fuera.""",Brasil,Portugués,PC,24/2/2016
Masculino,,Internacional,Excelente,5,3,"""Don´t miss it, very charming""","""We loved the gardens, great place for lots of pictures, specially at dawn or sunset, it was a bit busy when we went and gets a little chilly, bring a jacket, we loved the ambient, the music, totally recommended.""",Estados Unidos,Inglés,PC,23/2/2016
Masculino,48,Nacional,Excelente,5,57,"""Magia, Historia con Sabor a México""","""Lugar rodeado por restaurantes y bares, lleno de color, sabor y buen ambiente, música color y folklor Mexicano.""",México,Español,PC,22/2/2016
Masculino,63,Internacional,Excelente,5,47,"""This Place is Just Fun""","""After visiting Guanajuato we decide to book a hotel stay at Jardin de la Union. To me this park represents so much of the city in one small block. In the early morning the sun shines down on the garden and it is simply beautiful as the vendors begin setting up their stands and locals rush to their schools and workplaces. The man shining shoes never seems to have a shortage of customers and as cafes and restaurants begin doing business, there are lots of people-watchers enjoying the passing foot traffic. Artists have set up easels and are showing off their best works. And then in the afternoon the garden begins to come to life. Children are playing, musicians are getting ready to perform, theatrical performers in costumes are assembling for outdoor performances, new vendors come out and suddenly bouquets of flowers appear. The entire area comes to life. This place is magical and you haven't visited Guanajuato if you haven't spent a little time here.""",Estados Unidos,Inglés,PC,20/2/2016
Masculino,65,Internacional,Muy bueno,4,1075,"""Great people-watching place""","""Always something happening. The heart of the city, with lots of restaurants all around. Take in the colorful cast of characters that pass through, or hang around this place!""",Canadá,Inglés,PC,20/2/2016
Femenino,69,Internacional,Excelente,5,137,"""A beautiful square to spend leisure time""","""This square, or actually more like a triangle, is such a nice place to be at any time of day. Our hotel was on one end of the jardin so we were here in morning and evening. In the morning it is fresh and lush, the trees are thick and low and create a lot of shade. In the middle of the day it is a place to sit on one of the many benches and rest after sight-seeing. It is also a place to have drinks or meals in one of the many hotels or restaurants bordering the jardin. At night it really comes alive with musicians strolling around playing a variety of music. In the gazebo a salsa band was playing and a few couples were dancing. A cowboy band was set up in a restaurant, drum kit and all, playing ranchera music, some of the patrons singing along. In front of the templo next to the Teatro Juarez there was a chamber group of musicians in Renaissance costumes (not totally sure of the actual period) playing to a group sitting on the steps. It is customary to tip these musicians which is a nice way of supporting them for providing such lovely entertainment. All this music we experienced was on a Tuesday night...I can imagine what it would be like on a weekend!""",Estados Unidos,Inglés,PC,18/2/2016
Masculino,37,Internacional,Excelente,5,5,"""I can't remember a more gorgeous spot""","""This plaza is straight out of the movies. Beautifully (and naturally) manicured trees, plenty of benches in the shade for people watching. Live music for dancing on Tuesdays at 6:00.""",Estados Unidos,Inglés,Móvil,18/2/2016
Femenino,,Nacional,Excelente,5,5,"""Excelente jardín""","""Es un lugar maravilloso con los baresitos al aire libre y musica a tu gusto es un clima super agradable es algo inolvidable.""",México,Español,PC,18/2/2016
Masculino,36,Nacional,Excelente,5,29,"""Un Jardín Muy Bonito para pasear!!!!""","""Un buen lugar para caminar escuchar música y tomar algún helado y esperar la hora para la callejoneada.""",México,Español,PC,16/2/2016
Femenino,,Nacional,Muy bueno,4,7,"""Un hermoso lugar""","""En este hermoso jardin pudimos disfrutar de unas lindas canciones al son del mariachi , una experiencia inolvidable.""",México,Español,Móvil,16/2/2016
Femenino,34,Nacional,Excelente,5,4,"""Día de las flores""","""En semana santa se festeja a la virgen de dolores, por lo que este hermoso jardín se llena de varios vendedores de flores y huevos de pascua. Por tal motivo el jardín tiene un olor hermoso y lo visitan miles de personas.""",México,Español,Móvil,14/2/2016
Masculino,43,Internacional,Excelente,5,86,"""Gorgeous""","""There are a lot of places to have brunch at reasonable prices, around 7 different restaurants and souvenirs stores. The view is amazing.""",Estados Unidos,Inglés,Móvil,12/2/2016
Masculino,25,Nacional,Muy bueno,4,166,"""Lindo lugar""","""Buen lugar para tomar un trago y pasarla bien .. hay grupos norteños y mariachis en los bares que estan al rededor y pasas un muy buen rato.""",México,Español,PC,9/2/2016
Masculino,31,Nacional,Excelente,5,154,"""Pequeño pero lindo""","""Si vas en fin de semana, lo encontraras muy lleno. Es lindo apreciarlo si vas en pareja es muy recomendado.""",México,Español,PC,5/2/2016
Femenino,60,Internacional,Excelente,5,29,"""Music and gathering place""","""Tunas minstrels strolling tour a must! $5.88 u.s. 100 pesos, 1-1/2 hour walking tour of the city, with singing, dance, and skits!""",Estados Unidos,Inglés,PC,2/2/2016
Masculino,45,Internacional,Muy bueno,4,112,"""Nice plaza very crowded""","""This is the main plaza, it is nice an well maintained, surrounded by restaurants for tourist, a lot of people gather here so it is best to visit early in the morning and preferably in low season.""",Estados Unidos,Inglés,PC,2/2/2016
Masculino,22,Nacional,Muy bueno,4,59,"""Romántico""","""Es muy pequeño pero hermosamente decorado. Recomendable para caminar al lado de tu pareja y sentarte un rato para apreciar el entorno de Guanajuato.""",México,Español,Móvil,1/2/2016
Masculino,,Nacional,Excelente,5,84,"""Lugar entretenido""","""Es un lugar hermoso en el que puedes divertirte.en las noches de fin de semana se llena de vida y luz.ademas de que en fines de semana hay eventos culturales de caracter musical.""",México,Español,Móvil,31/1/2016
Masculino,32,Nacional,Excelente,5,145,"""Muy concurrida""","""La paseamos en nuestra visita por Guanajuato en fin de año, el lugar siempre estaba muy lleno pero muy agradable, con bancas para sentarte y arboles que te dan sombra para las tardes. Cerca de excelentes restaurantes y un cafe donde puedes comprar uno y disfrutarlo mientras observas la diversidad de gente que acude a esta hermosa ciudad.""",México,Español,PC,30/1/2016
Femenino,79,Nacional,Excelente,5,68,"""Lovely square with lots of activity""","""It's apparent that people come to this square to meet friends, spend time enjoying each other's company and to see and be seen. It's a lovely space with a border of box trees framing it and a bandshell in the center. The plants are beautiful and well maintained.

We spent some time enjoying a coffee (Starbucks is located here) and watching families, couples and young people having fun together. There are some vendors selling stuff, and if you eat in the plaza, you can expect to be approached by several during the course of your meal. We were fine with that, and even enjoyed a serenade by a local musician, looking for some compensation. No problem.

We were here in the daytime as well as the early evening hours and it seemed safe and robust each time. I was drawn to it as a place to enjoy just being here on a winter afternoon with spring-like weather.""",México,Inglés,PC,30/1/2016
Femenino,59,Internacional,Excelente,5,12,"""Hermoso lugar de reunión""","""Jardín de la Unión es un bello jardín en Guanajuato, donde se reúne la gente a pasear, participar en callejo nadas, cenar, o solo sentarse a ver pasar a la gente. Se encuentra muy cerca del Teatro Juarez, lugar en cuyas escalinatas, se sientan los estudiantes a escuchar las tunas.""",Chile,Español,PC,29/1/2016
Femenino,27,Internacional,Excelente,5,116,"""Cacophony of mariachi!""","""The jardin is surrounded by restaurants, which mariachi bands will perform for those dining in the restaurants. There are also a number of benches lining the jardin, so you can spectate the wide array of mariachi styles nearby without having to spend tourist prices at the restaurants.""",Islandia,Inglés,Móvil,27/1/2016
Masculino,50,Nacional,Muy bueno,4,24,"""Un espacio para sentarse a ver el tiempo pasar""","""Detrás del jardín unión hay mucha historia, desde hace muchos años ha sido el lugar central de la ciudad de Guanajuato.""",México,Español,PC,26/1/2016
Masculino,48,Nacional,Excelente,5,112,"""Padrísimo lugar""","""De entre un tejado de hojas de los árboles, se abre espacio para este jardín, en sus alrededores podrás encontrar bares y restaurantes, no dejes de probar las enchiladas mineras.""",México,Español,PC,25/1/2016
Masculino,,Internacional,Excelente,5,39,"""Beautiful square with lovely shade trees and restaurants""","""Sit and watch the world go by; stay at boutique hotel on the square, walk off the square past this hotel (away from church) to La Vie en Rose for excellent pastry and lunch.""",Estados Unidos,Inglés,PC,24/1/2016
Masculino,45,Nacional,Excelente,5,16,"""Muy bello""","""Ideal para el descanso y la vida cotidiana. Restaurantes y servicios alrededor. Frente al teatro Juarez. El corazón de Guanajuato.""",México,Español,PC,22/1/2016
Masculino,50,Internacional,Excelente,5,236,"""In the very centre of town, the most lively plaza""","""This meeting place of all Guanajuatans has interest in its own, like the artfully trimmed shrubs or the smart cafeterias and hotels surrounding it, and most of all the impressive Teatro Juárez and San Diego church... and always with the addition of bandas, newly-marrieds and the inevitable presence of the Tuna (university musicians).""",Argentina,Inglés,PC,22/1/2016
Masculino,38,Nacional,Excelente,5,22,"""Relajación y cultura""","""El jardín unió siempre es una buena opción para disfrutar la vida cotidiana de Guanajuato, con una excelente vista al kiosco, Teatro Juàrez, Pipila y demás atractivos del famoso parque, rodeado de restaurantes y bares presenta una excelente y obligada opción para visitar en Guanajuato.""",México,Español,Móvil,22/1/2016
Femenino,62,Nacional,Muy bueno,4,78,"""Bello lugar""","""Se puede pasar una tarde encantadora con músicos y arte, bellos y frondosos árboles y aves, un lugar familiar.""",México,Español,PC,21/1/2016
Femenino,40,Internacional,Excelente,5,129,"""¡Hermoso lugar para meditar!""","""Si deseas ver un jardin cuidado, hermoso y tranquilo, éste es. Si vas en época de frío y/o lluvia no lo recomiendo ya que la humedad es muy grande. Lindo lugar en medio de tanto ruido. ¡Me encantó!""",Venezuela,Español,PC,20/1/2016
Masculino,67,Internacional,Excelente,5,261,"""Abuzz with activity day and night""","""We came back three nights in a row: once for a 25-piece brass band that played for 90 minutes; once for steak, mezcal, and a mariachi group; and once to people watch over cafe con leche. Full of tourists, mostly Mexican.""",Estados Unidos,Inglés,PC,20/1/2016
Masculino,63,Nacional,Excelente,5,12,"""El lugar más alegre de Guanajuato""","""En Guanajuato hay que cuidar los tiempos sobre todo de los tours porque después de las 10:00 pm es difícil encontrar donde comer (cenar). Solo aquí en el jardín hay terrazas que cierran tarde. Hay una terraza donde siempre hay mariachis o grupos norteños pedir una tampiqueña (rica) es una buena opción para cenar.""",México,Español,PC,20/1/2016
Femenino,21,Nacional,Muy bueno,4,12,"""¡Hermoso jardín!""","""Un bonito jardín para recorrer y disfrutar de una nieve, o unas ricas papas. Admirar lo bonito de la arquitectura guanajuatense.""",México,Español,PC,18/1/2016
Masculino,,Internacional,Excelente,5,60,"""The best place to sit around and people watch""","""Loved this square. There are benches under the trees and a lots of restaurants and bars. Very European.""",Estados Unidos,Inglés,PC,18/1/2016
Masculino,37,Nacional,Regular,3,68,"""Histórico parque""","""El parque en sí, tiene como único atractivo el kiosco, el atractivo lo dan los restaurantes y la vista al teatro juarez, así como la música que puedes escuchar de los diferentes músicos del lugar.""",México,Español,Móvil,17/1/2016
Masculino,,Internacional,Regular,3,91,"""Lovely town square""","""This feels like the heart of the city - place for people watching, buskers, interesting vendors and lovely sidewalk cafes. The thick overhead tree canopy must be a relief on a hot summers day - not so much in January.""",Estados Unidos,Inglés,Móvil,15/1/2016
Masculino,30,Internacional,Excelente,5,60,"""Lots of activity""","""Our first day we had an afternoon glass of wine at a restaurant on the jardin. It is s wonderful place to people watch. On Thursday nights, the local orchestra plays a terrific concert starting about 6:45pm. Go early and get an outdoor table at the Luna restaurant where you can order a drink and get a free bowl of Aztec soup and listen to the music. After the one hour concert the local Mexican musicians come out and play all around the square. It was one the highlights of our visit.""",Estados Unidos,Inglés,Móvil,15/1/2016
Femenino,26,Internacional,Excelente,5,275,"""Árboles perfectos""","""Me encantan las plazas mexicanas con los árboles perfectos y restaurantes alrededor. Esta plaza es hermosa y llena de ambiente.""",Chile,Español,PC,14/1/2016
Masculino,22,Internacional,Muy bueno,4,159,"""Plaza muy pequeño y acogedor""","""La estatua de madera de la plaza y la fuente .... allí. Donde podrá relajarse mientras eogal durante mi libre ..... relajarse y disfrutar del paisaje.""",Corea del Sur,Coreano,Móvil,12/1/2016
Femenino,,Internacional,Muy bueno,4,44,"""Hermoso parque""","""Parque pequeño, con unos árboles espectaculares Tiene mucho ambiente porq esta lleno de Restaurantes de los hoteles de alrededor del mismo ( no todos son buenos) y esta el Starbucks. También hay conjuntos de Mariachis cantando.""",Panamá,Español,Móvil,12/1/2016
Femenino,51,Internacional,Muy bueno,4,797,"""Punto de encuentro""","""Esta hermosa plaza, bellamente arbolado, parece ser el punto de encuentro de la ciudad. Nos sentamos en uno de los bares y disfrutar del sonido de la banda municipal.""",Brasil,Portugués,Móvil,12/1/2016
Masculino,33,Nacional,Excelente,5,21,"""Magia pura""","""Es un lugar con una magia especial y unas vistas impresionantes sobre todo estar listos y pasarla muy bien en la callejoneada con la estudiantina y compartir las leyendas de Guanajuato.""",México,Español,PC,11/1/2016
Femenino,,Nacional,Excelente,5,13,"""Un arcoiris de culturas.. ¡muy colorido!""","""Excelente ambiente las 24 hrs del dia, para caminar, degustar, tomarte fotos padres o simplemente para decir ¡saludos!""",México,Español,PC,11/1/2016
Femenino,42,Nacional,Regular,3,46,"""Romántico y lindo""","""Un jardín para compartir una amena charla y caminata por supuesto las fotos que no falten que lindas vacaciones pasamos…""",México,Español,Móvil,10/1/2016
Masculino,59,Nacional,Regular,3,19,"""Bonito pero…""","""El jardin es precioso, deberia invitar al descanso pero hay demasiado ruido, cada restaurante o café de la zona, permite la presencia de mariachis, estudiantinas y otros grupos musicales, logrando un barullo impresionante, además, faltan depósitos para basura.""",México,Español,Móvil,10/1/2016
Femenino,32,Internacional,Excelente,5,31,"""Un lugar muy romántico""","""Demasiado bello el lugar, me encanto, se puede pasar un excelente rato en familia, con tu pareja, con amigos, hay cuanto Restaurant se te antoje...  Los mariachis hacen un coro muy ameno a nuestros oídos.  Y para los amantes de la escultura y arquitectura vale la pena visitarlo.""",Chile,Español,Móvil,9/1/2016
Masculino,,Internacional,Excelente,5,10,"""Muy bonito""","""Este lugar el cual se aprecia desde el mirador del pipila como si fuera una rebanada de queso tiene mucho entretenimiento con sus restaurantes al aire libre y grupos musicales como norteños y mariachis para pasar momentos muy amenos.""",Estados Unidos,Español,Móvil,7/1/2016
Masculino,34,Nacional,Excelente,5,17,"""Heart of the City""","""Jardín de la Union is the heart of the city. It's a beautiful plaza shaded by perfectly groomed trees. Restaurants line the plaza and it's located adjacent to the beautiful Teatro Juarez. No trip to Guanajuato would be complete without a stroll through Jardín de la Union. There's always lots of people and activity going on here.#",México,Inglés,PC,6/1/2016
Femenino,,Nacional,Excelente,5,23,"""Un lugar lindo, limpio y tranquilo""","""En el centro de Guanajuato, muy recomendable para ir a caminar y disfrutar de su tranquilidad por las mañana. Alrededor se pueden encontrar cafés y restaurantes para tomar algo y comer rico. El kiosco es lindo para tomar fotografías.""",México,Español,PC,4/1/2016
Masculino,48,Nacional,Excelente,5,41,"""The nicest plaza in Guanajuato City""","""Lovely place to spend the evening, with coffees and restaurants surrounding it, good attention from their personnel, and live music from groups passing by. An excellent place to let time fly with good drinks and the company of friends.""",México,Inglés,PC,4/1/2016
Femenino,31,Nacional,Excelente,5,241,"""Punto de reunión""","""Es el mejor lugar para reunirse tomar una copa,comer y tener una vista increíble. Aquí puedes encontrar hoteles, restaurantes y por las noches disfrutar de música y disfrutar tanto en familia como con amigos, siempre hay algo que ver y disfrutar.""",México,Español,PC,3/1/2016
Femenino,23,Nacional,Excelente,5,62,"""Excelente ambiente""","""Tiene un excelente ambiente en todos los aspectos, puedes conseguir alimentos fácilmente y sentarte en una banca a ver el ambiente que hay, las estudiantinas, mariachis, bandas, cantantes, etc... De todo hay en este parque.""",México,Español,PC,2/1/2016
Femenino,,Internacional,Excelente,5,26,"""The heart of Guanajuato City""","""This is a lovely square has lots of restaurants and bars around it. Best place to sit when the sun sets. This square is the heart of Guanajuato city.""",Estados Unidos,Inglés,PC,2/1/2016
Masculino,,Internacional,Excelente,5,41,"""Gorgeous""","""Shockingly lovely and different. crowded in early evening around new year's eve, go early or go elsewhere.""",Estados Unidos,Inglés,Móvil,1/1/2016
Femenino,60,Internacional,Excelente,5,438,"""Pequeño pero confortable""","""Plaza preciosa, se apoya en el Teatro Juárez y la Iglesia de San Diego. Casi el corazón de Guanajuato. Muy verde, pequeño y acogedor, al mismo tiempo, lleno de turistas y cafés. La comida aquí es, por supuesto, caro (la propia ciudad, en principio, no es barato), pero por las noches no van a los músicos. Por lo tanto, hay un camino de todas las atracciones.""",Rusia,Ruso,PC,31/12/2015
Masculino,,Internacional,Excelente,5,8,"""The best spot to listen to mariachis""","""I sat here several times to study my Spanish verb conjugations for La Hacienda Spanish School. The garden is peaceful and the music is inspiring. Soak it all in for memories to last a lifetime.""",Estados Unidos,Inglés,PC,31/12/2015
Masculino,,Internacional,Excelente,5,6,"""Lugar familiar y recuerdos""","""Definitivamente un lugar con mucha actividad sobretodo después de las 6pm. Puedes comer, tomar un café , platicar, descansar, bolear tu calzado, pero lo mejor observa como la gente convive en un marco de tranquilidad y paz.""",Chile,Español,Móvil,29/12/2015
Masculino,28,Nacional,Excelente,5,32,"""Hermoso jardín en el corazón de guanajuato""","""Hermoso jardín que definitivamente deben de visitar. Es el punto de encuentro para las callejoneadas y hay muchos restaurantes al rededor. Perfecto para tomarse fotos en las fuentes.""",México,Español,Móvil,29/12/2015
Masculino,,Nacional,Excelente,5,198,"""Excelente lugar""","""Un helado, un buen café, una agradable comida con una copa de vino, escuchar las estudiantinas al pasar o simplemente sentarse a reflexionar en este excelente lugar.""",México,Español,Móvil,29/12/2015
Femenino,35,Nacional,Excelente,5,11,"""Perfecto en el dìa y la noche""","""La diversión no termina en el jardìn de la union, de día se desayuna perfecto en los restaurantes que están ahí puedes tomar una nieve en las bancas y es lo mas cómodo porque los arboles detalladamente cuidados proporcionan sombra. por la noche, mariachis... yo tuve suerte y una noche me tocò ver orquesta en vivo que se colocò en el kiosko ¡TOTALMENTE GRATIS!""",México,Español,PC,29/12/2015
Femenino,23,Internacional,Excelente,5,65,"""Un paraíso en Guanajuato""","""Es impresionante ver tantos árboles convertidos en uno solo. Se respira un ambiente de paz y tranquilidad. ¡Bellísimo!""",Estados Unidos,Español,PC,28/12/2015
Masculino,70,Nacional,Muy bueno,4,7,"""Alegre""","""Es el punto de encuentro para los visitantes, alegre y con mucha vida. Los restaurantes son caros pero vale la pena pasar una tarde ahí disfrutando el ambiente.""",México,Español,PC,27/12/2015
Masculino,53,Internacional,Excelente,5,14,"""Unavoidable""","""Lovely, shady little plazuela at the heart of downtown. Perfect for hanging out, enjoying a meal or just a drink. Perfect location to sit with literature from the tourist info kiosk located in one corner, and planning your visit....""",Estados Unidos,Inglés,PC,24/12/2015
Masculino,31,Nacional,Excelente,5,39,"""Ideal para caminar y disfrutar parte cultural de Guanajuato""","""Un excelente lugar para descansar y relajarte ya sea caminando o disfrutar sentado en las bancas de alrededor, hay buenos restaurantes para comer alrededor.""",México,Español,PC,21/12/2015
Femenino,,Nacional,Excelente,5,15,"""Visita obligada""","""Sitio obligado a visitar por encontrarse rodeado de lugares hermosos y tipicos de Guanajuato como es el teatro Juarez y los restaurants con excelente servicio y comida.""",México,Español,PC,18/12/2015
Femenino,66,Nacional,Excelente,5,11,"""Excelente vista""","""El jardín es hermoso, lleno de árboles y por la noche con excelente iluminación, perfecto para pasear y al rededor hay restaurantes para disfrutar.""",México,Español,Móvil,18/12/2015
Masculino,41,Internacional,Regular,3,196,"""Nice Garden Surrounded by Restaurants that offer Al Fresco Dining""","""A very centrally located garden square, it is surrounded by restaurants that offer al fresco dining. Lots of locals gather hear to talk shop, and catch performances at the bandstand.""",Singapur,Inglés,PC,17/12/2015
Masculino,58,Internacional,Excelente,5,254,"""Our room at the Hotel Boutique 1850 was on the Jardin de la Union""","""There is often musical entertainment at the gazebo in the garden and people dancing around it. It is a place to sit an watch people coming and going from the three directions of this triangular park-like setting.""",Estados Unidos,Inglés,PC,14/12/2015
Femenino,30,Internacional,Excelente,5,3,"""Muy agradable"" ","""Un bonito lugar con un montón de restaurantes. Muy recomendable es el de Van Gogh. Por la noche, el lugar es muy popular. Muy bueno, simplemente se sentó en el banco ne o comida para llevar con música en vivo.""",Alemania,Alemán,Móvil,12/12/2015
Masculino,51,Internacional,Excelente,5,47,"""Great spot to people watch""","""Jardin was right outside Hotel 1850, was a perfect spot to people watch with much going on and many restaurants around the area. Should be a can't miss spot in Guanajuato.""",Estados Unidos,Inglés,PC,11/12/2015
Masculino,72,Internacional,Excelente,5,102,"""Uncommon park""","""Very pleasant on a sunny day and most are. Surrounded by restaurants and in the midst of many additional attractions. Good place to pause, refuel and refresh.""",Estados Unidos,Inglés,PC,8/12/2015
Femenino,40,Internacional,Excelente,5,3,"""The Place to be in Guanajuato""","""This was our favorite hangout spot, especially on Friday and Saturday evenings. So much goes on around this park. Lots of restaurants, street performers, and vendors. Live music everywhere, and all around good vibes. It's hard to not be drawn to this part of town when the festivities are going on!""",Estados Unidos,Inglés,PC,8/12/2015
Masculino,33,Internacional,Excelente,5,49,"""El corazón palpitante de Guanajuato""","""Gente, ruido, fiestas, licor, callejoneadas, música, trajes folclóricos, restaurantes, bares, casas coloniales. ¿Qué más puede pedir uno?""",Colombia,Español,PC,6/12/2015
Femenino,24,Internacional,Muy bueno,4,36,"""Oasis se reúnen personas incluso locales"" ","""En primer lugar, era que llegó a la ciudad de Guanajuato, el descanso en este lugar! Sin embargo, lleno por todas partes en el banco de la gente local! Y sentarse en un lugar que se encontró, por fin, listo para actuar en el centro de la etapa comenzó. Junto con la música comienza, los abuelos que suben y Skutterudite, comenzaron a bailar. Así que he estado esperando a que todo esto. Dependiendo de la hora del día, pero puede ser difícil encontrar un banco que está abierto, y el asiento Waru bajo la sombra verde, también se curó cansada del viaje.""",Japón,Japonés,PC,4/12/2015
Masculino,47,Internacional,Regular,3,88,"""Interesting heart of the city""","""The trees surrounding the plaza are something to see. The people watching is great and there are plenty of restaurants if needed.""",Australia,Inglés,PC,4/12/2015
Masculino,43,Internacional,Muy bueno,4,42,"""Impressive Little Plaza! Go There!""","""When I first saw the Jardin de la Union Plaza I was taken aback by its beauty and ingenuity. The gardeners that maintain that plaza with its wall of trees deserve some sort of reward. In the middle there is a enchanting fountain and gazebo where the kids can play or couples can embrace. Lining the plaza are many restaurants with sidewalk tables that I'm sure were delicious but my family didn't eat there because..., well, just because.  If you like people watching there are benches surrounding the plaza. Great place!""",Estados Unidos,Inglés,PC,29/11/2015
Masculino,26,Nacional,Muy bueno,4,6,"""Paseo muy bueno""","""Esta a un lado del teatro esta muy bonito y hay restaurantes para comer, vas a encontrar ahi también a las estudiantinas ""invitándote"" a las callejoneadas""",México,Español,Móvil,28/11/2015
Masculino,,Internacional,Muy bueno,4,188,"""Feels intimate, though it's often crowded""","""The neatly trimmed trees seem to be a hallmark of Mexican plazas. Here, they define the space, from the sun-spangled gazebo in the center to the canopied walks beside the busy restaurants and cafes.""",Estados Unidos,Inglés,PC,24/11/2015
Femenino,50,Nacional,Excelente,5,16,"""MUY BELLO""","""Es una delicia caminar y tomar una copa en este hermoso y arbolado lugar. Muy lindo jardín del Eden.""",México,Español,PC,23/11/2015
Masculino,37,Internacional,Muy bueno,4,276,"""Pequeño parque"" ","""Parque rodeado de vegetación del pequeño triángulo. Hay alrededor de los hoteles y restaurantes, los ciudadanos, se ha convertido en un lugar de la oficina de la relajación de los turistas. Desde el banco de un montón, es perfecto también para descansar cuando estás cansado de caminar.""",Japón,Japonés,PC,22/11/2015
Masculino,60,Internacional,Excelente,5,21,"""Always Fun""","""This is always a great place to visit, walk around, see the sights, hear the music and relax. While I don't recommend any of the restaurants in the plaza its self for a meal, they're a great place to relax and have a snack or a drink. Enjoy the mariachis.""",Estados Unidos,Inglés,Móvil,19/11/2015
Femenino,23,Nacional,Excelente,5,73,"""Lugar excepcionalmente hermoso""","""Nada se compara con este lugar lleno de magia y tan tradicional cuando visitas gto! Todos los comercios de alimentos a sus alrededores son exquisitos y con excelente calidad-precio.""",México,Español,Móvil,19/11/2015
Femenino,29,Nacional,Excelente,5,9,"""Gorgeous place to enjoy at any time of the day""","""It is one of the most beautiful sites in Guanajuato. There is so much going on around it; there´s lots of restaurants, bars, monuments, callejoneadas, music, artistic expositions and more.""",México,Inglés,PC,18/11/2015
Femenino,35,Nacional,Excelente,5,15,"""Lindo""","""Por la noche se disfruta mucho el ambiente, mis niños no pararon de jugar en el kiosko desde que llegamos. Hay mucho que ver y escuchar.""",México,Español,Móvil,17/11/2015
Masculino,37,Internacional,Excelente,5,63,"""Un bohemio lugar""","""Un lugar bohemio para conocer la gastronomía, las estudiantinas, mariachis y grupos Además de encuentro de estudiantes, fámilias y amigos.""",Chile,Español,Móvil,14/11/2015
Femenino,29,Internacional,Muy bueno,4,6,"""Hygelig pequeño jardín en una de las ciudades más bonitas de México"" ","""No es muy grande, pero es muy agradable. a menudo puede ser una gran cantidad de tráfico y el turismo aquí por lo que es mejor para visitar fuera de temporada o en momentos menos congestionadas del día.""",Noruega,Noruego,PC,11/11/2015
Masculino,,Internacional,Excelente,5,2,"""Lovely Little Plaza""","""Small but charming plaza with lots of shade for relief from the heat of the day. My favorite time of day to enjoy the plaza is morning. Grab a cup of coffee and a pastry and sit on one of the many benches and enjoy!""",Estados Unidos,Inglés,PC,9/11/2015
Masculino,36,Nacional,Excelente,5,9,"""Bonito lugar""","""Es un lugar para disfrutar en pleno centro la vida cotidiana de la ciudad. ademas por alla se mueve todo el ritmo turistico de la ciudad.""",México,Español,PC,7/11/2015
Masculino,32,Nacional,Excelente,5,20,"""Hermoso""","""Es ideal para pasear y admirar la belleza de la cuidad, al igual que los restaurantes, sentarse un momento ahí te relaja por completo.""",México,Español,PC,6/11/2015
Masculino,66,Internacional,Excelente,5,53,"""Great place for a drink and music""","""We loved listening to the music. We also enjoyed good appetizers and dinner at one of the restaurants. Loved the experience.""",Estados Unidos,Inglés,PC,5/11/2015
Masculino,27,Nacional,Muy bueno,4,90,"""Lugar de encuentro""","""Lugar obligado en las visitas a Guanajuato, punto de encuentro cuando quedas con los amigos, el ambiente durante cualquier fin de semana es igual, de fiesta eterna.""",México,Español,PC,4/11/2015
Femenino,60,Nacional,Excelente,5,5,"""Lindo""","""De noche se dusfruta muchisimo de noche con llos mariachis y la vista de el teatro, aparte de escuchar a las estudiantinas.""",México,Español,PC,3/11/2015
Femenino,25,Nacional,Muy bueno,4,37,"""Bueno, bonito y ¡barato!""","""Súper agradable darse la vuelta, además todo alrededor hay restaurantitos agradables donde se puede comer muy a gusto y que son muy baratos. Recomendado.""",México,Español,PC,30/10/2015
Masculino,39,Nacional,Excelente,5,181,"""Artesanias y artistas reunidos el Fin de semana""","""Excelente lugar enfrente del Teatro Juarez jardin pequño provincial deonde hay excelentes hoteles y restaurants desde el Famoso Valadez hasta cafe Starbucks, hay grupos musicales: estudiantinas, mariachis, Mimos, pregonweros de todo ves los que Cubiertos de color plata y oro que pasan laargos minutos sin moverse. Observas el teleferico que sube al pipila.""",México,Español,PC,29/10/2015
