Género,Edad,Nacional ó Internacional,Calificación,Escala,Número de aportaciones,Título de la opinión,Opinión,País,Idioma,Dispositivo,Fecha
Masculino,32,Internacional,Excelente,5,121,"""Ir a Guanajuato y no subir las escaleras no está pasando GTO""","""La Universidad es considerada una de patrón más hermoso y raro billete de mil pesos del mundo. Introduce legal del edificio y visitar todos los ambientes, es increíble enorme edificio histórico, que tiene gran parte de la historia de la ciudad, bien mantenido, restaurado otras partes. Hay una tienda con productos de la universidad en la entrada. Súper recomiendo una visita.""",Brasil,Portugés,PC,10/11/2015
Masculino,23,Nacional,Muy bueno,4,58,"""Uno de los lugares más icónicos de Gto""","""Es un lugar apropiado para ver la ciudad, tomar una foto y apreciar uno de los mas bonitas estructuras de gto con mucha historia.""",México,Español,PC,9/11/2015
Masculino,61,Nacional,Excelente,5,61,"""Los Jesuitas y su arquitectura""","""Esta construcción fue empezada por los Jesuitas y con la ayuda de Doña Josefa Teresa de Busto. Su historia comienza de 1732 a 1767 al ser expulsados los Jesuitas las puertas quedaron Cerradas por varios años.""",México,Español,Móvil,8/11/2015
Masculino,34,Internacional,Excelente,5,264,"""Bellísima universidad""","""Más o menos la sede de la Universidad de Guanajuato. Tiene una gran escalera que conduce a la puerta principal. También es una de las más antiguas en el estado de Guanajuato.""",Brasil,Portugés,PC,5/11/2015
Masculino,22,Nacional,Excelente,5,90,"""Parte del recorrido""","""La UG es siempre parte del recorrido cuando tengo visitas y quieren ir a Guanajuato, un lugar icónico de la ciudad, y por supuesto los hago subir todos los escalones.""",México,Español,PC,5/11/2015
Femenino,31,Nacional,Excelente,5,3,"""Excelente""","""fuimos en dia de muertos y arrelaron todas las excaleras...de altar de muerto y se veía muy padre, si aun asi se ve muy padre y muy bonita la universidad... le daba un toque muy padre.""",México,Español,PC,3/11/2015
Masculino,56,Nacional,Excelente,5,59,"""Lugar básico si se visita Guanajuato""","""He estado solamente por fuera de la construcción, pero desde que lo visité por primera vez me gustó mucho su ubicación, arquitectura.""",México,Español,PC,30/10/2015
Masculino,54,Internacional,Excelente,5,181,"""UNIVERSIDADES DEL SIGLO XVIII. MAJESTUOSAS""","""Impresionante edificio icono de Guanajuato y de estudiantinas, Sus escalinatas su cantera blanca, su interior muy tipico provincial, quizas le falta adecuada iluminacion son muchos pasillo que en lugares se hace notorii la falta de luz. Salones imponente más por sus historia cuantos Guanajuatenses ilustres han pisado sus Aulas testigo mudo de cuantas historias de amores, frustraciones, tristezas y llantos que hacen sentir orgullosos a los universitarios.""",Ecuador,Español,PC,29/10/2015
Masculino,35,Nacional,Excelente,5,75,"""Imponente""","""Edificio con casi 300 años de antigüedad e historia, silencioso testigo de la evolución de la ciudad, de amores y desamores de toda aquella persona que ha pisado cada uno de sus escalones. Lugar que no se puede dejar de visitar cuando uno va a la ciudad, ya seas habitante de la ciudad o turista, te maravillara la belleza del edificio. Y sí tienes la fortuna de visitar Guanajuato durante el puente de día de muertos, te sorprenderás con el altar que instalan los estudiantes de la escuela preparatoria oficial de Guanajuato. El edificio de UG siempre maravilla.""",México,Español,PC,27/10/2015
Masculino,26,Internacional,Regular,3,69,"""Impresionante""","""Este edificio siendo creo una facultad, su estructura está impresionante puede ser vista desde el monumento de pipila, ¡muy bueno!""",Colombia,Español,Móvil,26/10/2015
Masculino,32,Internacional,Excelente,5,353,"""Imponente""","""En el centro de la ciudad un edificio blanco de estilo colonial se destaca. Esta es la escuela Guanajuato. El edificio es muy alto, imponente.""",Brasil,Portugés,Móvil,25/10/2015
Masculino,30,Internacional,Excelente,5,5,"""Excelente atencion de personal y alumnos""","""Si te gusta explorar actividades culturales (gratuitas) la universidad cuenta con muchas opciones y el personal te proporciona mucha informacion adicional a todos los folletos disponibles durante el cervantino.""",Estados Unidos,Español,PC,23/10/2015
Femenino,34,Internacional,Excelente,5,15,"""Very impresive building""","""As a lot of the buildings in Guanajuato this university is gorgeous, weekdays it is open so you can take a look inside, I was there over the weekend so I was not able to :(""",Estados Unidos,Inglés,PC,23/10/2015
Femenino,60,Internacional,Excelente,5,43,"""Universidad de Patrimonio de la Humanidad""","""La universidad se encuentra en el norte de la basílica, no te enseño, si usted no sabe la universidad. Se hizo un intento para que pueda poner en por la espalda, pero fue rechazado. En el edificio antiguo, y la sensación majestuosa.""",Japón,Japonés,PC,22/10/2015
Femenino,28,Nacional,Muy bueno,4,24,"""Bastante interesante""","""La foto en las escaleras es toda una tradición para todo aquel que visita guanajuato. El interior es muy singular y también vale la oens visitarlo aunque me quede con ganas de ingresar a su biblioteca la cual en fotos se ve espectacular.""",México,Español,PC,21/10/2015
Femenino,53,Nacional,Muy bueno,4,87,"""El edifico principal es precioso""","""En este ligar se encuentran algunas carreras, puedes entrar a la tienda y a una especie de museo, pero ya con verla por fuera y tomar fotos es suficiente.""",México,Español,PC,19/10/2015
Femenino,37,Nacional,Muy bueno,4,8,"""Monumental""","""No cabe duda que es una Universidad llena de historia y belleza, Guanajuato es una ciudad invadida por la cultura y la Universidad de Guanajuato no fue la excepción, deben de conocerla.""",México,Español,PC,19/10/2015
Masculino,35,Nacional,Muy bueno,4,12,"""Must see""","""The building is a must see in this city, it's a large climb but worth to get a close view to this great university.""",México,Inglés,Móvil,18/10/2015
Masculino,33,Nacional,Excelente,5,37,"""Hermosa e Imponente""","""Hermosa edificación de cantera blanca que se alcanza a ver desde el monumento al Pipila, enmarca la hermosura de Guanajuato Capital, sus escalinatas son impresionantes. Es un orgullo pertenecer a la colmena UG.""",México,Español,PC,14/10/2015
Femenino,47,Nacional,Excelente,5,20,"""Excelente""","""Para los que gustan de la historia y la arquitectura, ésta universidad los deleitará, además tiene una excelente vista desde lo alto de las escaleras.""",México,Español,PC,14/10/2015
Femenino,42,Nacional,Excelente,5,35,"""Woow todo lo que esperas""","""Es un lugar realmente impresionante. Cuando hay eventos en su auditorio vale la pena verlos. Los guias son muy buenos,dan amplia información no solo de la Universidad. Disfrutarás solo sentarte en las escalinatas.""",México,Español,Móvil,11/10/2015
Femenino,35,Nacional,Excelente,5,45,"""Obligado irte a sentar a sus escalinatas""","""El edificio es precioso por fuera. Es imprescindible irte a sentar a sus escalinatas y ver a la gente pasar. La vista desde la parte superior de las escalinatas es asombrosa.""",México,Español,PC,5/10/2015
Masculino,,Internacional,Excelente,5,24,"""Agradable""","""Estudiante de la ciudad, el arte de la ciudad, es la ubicación de la muy vibrante. Se oye música de varios lugares, es divertido. Pasar lentamente en la familia.""",Japón,Japonés,PC,2/10/2015
Masculino,27,Nacional,Excelente,5,146,"""Preciosa Universidad""","""La arquitectura de este recinto es hermosa, un lugar lleno de historia y tradición que sigue en operaciones.""",México,Español,PC,2/10/2015
Femenino,,Nacional,Muy bueno,4,16,"""From the outside, One of the Most Stunning Buildings in Guanajuato""","""The building from the outside is absolutely stunning, from its towering height over neighboring buildings to its beautiful architecture to its long stairway up to the main entrance. Inside, the building is not consistent with its grand exterior. Nevertheless, make a point of swinging by this building to take some photos and climb the stairs. You will be impressed and you will feel dwarfed by the structure.""",México,Inglés,PC,30/9/2015
Masculino,37,Nacional,Muy bueno,4,236,"""Hermosas escalinatas""","""Vale la pena acercarse a sus escalinaas para tomar unas excelentes fotos de su frente y alrededores, es facil de llegar y desde alli se puede recorrer todo el centro histórico.""",México,Español,PC,28/9/2015
Femenino,22,Nacional,Excelente,5,81,"""Bello edificio""","""Es un bello edificio por lo que representa para la enseñanza en Guanajuato y México vale la pena visitarlo ya que su arquitectura es única en México.""",México,Español,PC,28/9/2015
Femenino,27,Internacional,Excelente,5,57,"""Imponente""","""Muy hermosa, facil de llegar mientras caminas por el centro histórico es una grandiosa construcción no te la pierdas en tu recorrido por Guanajuato.""",Colombia,Español,PC,24/9/2015
Masculino,42,Internacional,Excelente,5,21,"""Universidad""","""Una belleza arquitectonia que no debes dejar de visitar en tu recorrido por Guanajuato y de noche luce especatcular.""",Chile,Español,PC,22/9/2015
Femenino,26,Nacional,Excelente,5,64,"""Vista del Pípila""","""Se sube a las escaleras y se tiene una linda vista. Es cómodo sentarse ahí a relajarse y comer un helado. Se tiene vista del Pípila.""",México,Español,PC,22/9/2015
Femenino,74,Internacional,Excelente,5,52,"""Visita a la Universidad de Guanajuato, visita en 1978""","""Un bello edificio que se lo encuentra en medio de las calles estrechas, su estructura es imponente, alrededor se encuentran muchos lugares tipicos y restaurentes para degustar los platos tipicos.""",Ecuador,Español,PC,21/9/2015
Femenino,35,Nacional,Excelente,5,22,"""Universidad de Guanajuato""","""Esta ubicado en el Centro Historico de Guanajuato y al subir por sus escalinatas se observa la ciudad. Ideal para tomar fotografias. Hay que llevar zapato comodo para caminar y se pueden quedar el tiempo suficiente ya que hay mas lugares cercanos para conocer.""",México,Español,PC,21/9/2015
Femenino,33,Internacional,Excelente,5,91,"""Fairy tale building""","""This building didn't even look real. It looked like a cross of something from Disneyland/Harry Potter. Cool building. Great for taking pictures in front of. Lots of stairs up to the door (which we raced up). It lights up great at night. We visited this place twice. Next door is a bookstore that has a big ""UG"" (for the University of Gto"") also great for taking pictures with.""",Estados Unidos,Inglés,PC,21/9/2015
Masculino,45,Nacional,Muy bueno,4,33,"""Arquitectura fascinante""","""Un lugar icónico de la ciudad de Guanajuato... con una arquitectura espectacular... sino te tomas una foto en ese lugar has de cuenta que no fuiste a Guanajuato.""",México,Español,PC,20/9/2015
Femenino,28,Nacional,Excelente,5,32,"""Visita por dentro y por fuera""","""Una hermosa universidad, entras a la escuela la verdad con miedo a que te saquen porque no hay nadie que te diga si puedes entrar. tienen bellos patios.""",México,Español,PC,17/9/2015
Masculino,64,Internacional,Excelente,5,44,"""Modern world meets Old world""","""This is one of Guanajuato's prized buildings. The students here provide nightly entertainment on Cervantinas or Callejonadas (walks) through the streets. The University steps and building can be seen from many different sites around the city from on high.""",Estados Unidos,Inglés,PC,16/9/2015
Femenino,65,Nacional,Excelente,5,61,"""De las mas bonitas universidades""","""Edificio hermoso del que pueden estar muy orgullosos los guanajuatenses, totalmente centrico, ¡visitalo!""",México,Español,PC,15/9/2015
Masculino,64,Internacional,Muy bueno,4,136,"""Universidad de Guanajuato""","En uno de la ciudad de símbolo de la herencia del mundo, el lugar venerable. El Festival de las Artes, se reunieron de todo el mundo, 2014, necesitamos también Miya Akitsu. Debido a que en el centro de la ciudad, una gran cantidad de personas visitan.""",Japón,Japonés,PC,13/9/2015
Masculino,49,Internacional,Regular,3,411,"""No sabía lo que el edificio, pero …""","""De todos modos tremenda fuerza! Se tarda aproximadamente creo que vino a Roma. No contiene incluso durante, pero fue hermoso ver el paquete. Sin embargo, esta ciudad tiene demasiados atractivos. 2 noche de es necesario.""",Japón,Japonés,PC,12/9/2015
Femenino,38,Nacional,Excelente,5,29,"""Cuna de la masonería""","""Enmarcada por el simbolo de los masones, es un edificio impetuoso, que no debes perderte, una maravilla arquitectonica que reune varios estilos, muy bien conservada.""",México,Español,Móvil,9/9/2015
Femenino,24,Internacional,Excelente,5,20,"""Conocimiento, historia majestuosidad arquitectónica""","""Belleza arquitectonica, conocimiento e historia eso representa la Universidad de Guanajuato un espacio privilegiado para aprender y aportar en la construccion de la sociedad.""",Colombia,Español,PC,6/9/2015
Femenino,41,Internacional,Excelente,5,158,"""Espectacular fachada""","""Solo tuve ocasión de ver la fachada, pero es maravillosa. La verdad es que está situada entre calle no demasiado anchas y parece mentira que exista este edificio en esas calle, es grandiosa.""",España,Español,PC,1/9/2015
Masculino,42,Internacional,Muy bueno,4,321,"""Hay que acostumbrarse a los residentes del estado de ánimo de Guanajuato""","""Situado en el corazón de Guanajuato, y las largas filas, el paisaje hermoso que vi. Porque cuando visité estaba cerrada la escuela no tenía un estudiante, una pareja de jóvenes están sentados en las escaleras, era un ambiente romántico.""",Japón,Japonés,PC,31/8/2015
Femenino,22,Nacional,Excelente,5,34,"""Hermosa imagen, y de noche mejor""","""Visitarla y tomar una foto del recuerdo es hermosa, y con la iluminacion de noche, ¡Mejor! Es realmente grande.""",México,Español,PC,29/8/2015
Femenino,18,Nacional,Excelente,5,18,"""Escaleras hermosas""","""La vista de arriba de la universidad es muy linda y no son muchos escalones, puedes sobrevivir, mas si ya has visitado Guanajuato.""",México,Español,PC,24/8/2015
Femenino,45,Nacional,Excelente,5,13,"""La Gran Universidad""","""La universidad de Guanajuato edificio emblematico de la ciudad, digno de admirarse , subir sus escalinatas , mis hijos quedaron impresionados y con unas ganas inmensas de llegar a pisar sus aulas como estudiantes.""",México,Español,PC,22/8/2015
Femenino,26,Nacional,Muy bueno,4,307,"""Linda""","""La universidad es muy linda aunque no entramos, pero vale la pena conocerla aparte de que está en el centro porque lo que está cerca caminando de todos los puntos turísticos.""",México,Español,PC,20/8/2015
Femenino,50,Nacional,Excelente,5,121,"""Impresionante arquitectura""","""Su arquitectura, su belleza y su historia nos llevan a admirar este edificio. Es también punto importante en las callejoneadas. Visitarla de día es increible, pero de noche lo es aún más. Visita obligada.""",México,Español,PC,20/8/2015
Masculino,32,Nacional,Excelente,5,46,"""Huge university building!""","""Nice place for pictures, plus, many Mexican movies used it as stage and the vibe there it's very cool, behind plaza de la Paz! A place you have to go to take pics.""",México,Inglés,PC,19/8/2015
Masculino,,Nacional,Excelente,5,103,"""La universidad que todos quisieran visitar y admirar""","""Es una universidad conocida en muchas partes del mundo debido a que muchas peliculas mexicanas con actores de primera la an filmado,su estructura y su ubicacion la hacen unica .visitala cada ves que vayas a gto y te encantara.""",México,Español,PC,19/8/2015
Masculino,21,Nacional,Excelente,5,7,"""Es obligado visitar este recinto tanto de día como de noche, en especial de noche pues puedes tomar unas panorámicas…""","""Edificio impresionante que domina el lugar, puedes tomar excelentes fotos desde la cima...te hara recordar una buena pelicula… El estudiante.""",México,Español,PC,18/8/2015
Femenino,34,Nacional,Excelente,5,10,"""Maravillosa""","""No entre adentro de la universidad, pero es como si estuvieras en otro mundo es espectacular la universidad, me maravillo mas la vista desde arriba sin lugar a duda no te la puedes perder.""",México,Español,PC,18/8/2015
Femenino,59,Nacional,Muy bueno,4,201,"""IMPONENTE""","""Paseando por sus laberintos y callejuelas de esta hermosa ciudad descubrimos la Universidad, imprecionante arquitectura, muy grande, en ese momento con alumnos subiendo y bajando esas immensas escaleras, sus escalones son anchos y muchos para llegar a la puerta principal.Magnifica escalera""",México,Español,PC,17/8/2015
Masculino,38,Nacional,Excelente,5,6,"""Bonita universidad""","""Aparte de visitar esta hermosa universidad, tambien puedes recorrer Guanajuato caminando sin ningún problema.""",México,Español,PC,17/8/2015
Masculino,66,Internacional,Pésimo,1,76,"""Ugliest architecture in Gto""","""Not much to see but for the ugly white imposing cathedral of learning which is really hyperactive poorly behaved littering ""students"", the scourge of Gto.,25,000 of them.""",Estados Unidos,Inglés,PC,16/8/2015
Masculino,30,Internacional,Muy bueno,4,10,"""Muy buena estructura""","""Es sin duda un lugar imponente, la entrada con sus escalones gigantes, la universidad esta muy bonita, la verdad solo iba de paso no pude seguir sin antes tomarme unas fotos en este lugar hermoso sin duda, me hubiera gustado contar con mas tiempo para pasar a ver las instalaciones por dentro.""",Chile,Español,PC,16/8/2015
Femenino,27,Nacional,Muy bueno,4,86,"""Tradicional""","""Sitio tradicional de Guanajauto cerca de la basílica ideal para tomarse fotos del recuerdo..bonita la arquitectura...te puedes sentar largo rato en la cima de sus escalones para platicar y descansar de tu recorrido en Guanajuato.""",México,Español,Móvil,14/8/2015
Femenino,25,Nacional,Excelente,5,142,"""Muchas escaleras xD""","""Edificio bellisimo. Muchas escaleras xD esta un poco escondida y retirada del resto de los atractivos de la ciudad pero vale la pena visitarla.""",México,Español,PC,14/8/2015
Masculino,38,Nacional,Regular,3,123,"""No need to go in""","""The outside of the university is really beautiful, but inside it is not well kept and it is borderline ugly.""",México,Inglés,PC,13/8/2015
Masculino,47,Nacional,Excelente,5,50,"""Lovely University""","""The university has two campuses and the one you should visit is located more or less in the centre of town. When one walks to the top of the stairs and looks around you have lovely views too. The main entrance has beautiful architecture and when you enter spend some time to walk around as there are more lovely rooms especially the main theatre. Overall the whole building is lovely, built by the Jezuits and when one has a view overseeing the whole of the town the university is one of the main buildings that stands out and rightly so.""",México,Inglés,PC,12/8/2015
Femenino,,Nacional,Excelente,5,6,"""Excelente ejemplo de arquitectura""","""Un lugar que no debe faltar en la visita a Guanajuato. Por la noche se puede disfrutar de una callejoneada o una función de cine en la escalinata.""",México,Español,PC,12/8/2015
Masculino,62,Nacional,Excelente,5,61,"""Imponente""","""La ves claramente desde el pipila, después ya frente a ella te domina el impulso de trepar toda la escalinata y contemplar desde ahi los alrededores de la ciudad Siendo escenario tanto de proyección de películas como de arte Callejero.""",México,Español,Móvil,10/8/2015
Masculino,33,Nacional,Muy bueno,4,270,"""La escalera mas emblemática de Guanajuato""","""Un edificio emblemático de Guanajuato, en particular la escalinata de engtrada, donde hay que hacerse una foto.""",México,Español,PC,4/8/2015
Masculino,34,Internacional,Muy bueno,4,366,"""Students on the stairs""","""I had a little bit of trouble to find the university first, but after going into the wrong alley a few times I managed to get the right one. I liked the architecture and took many pictures there. If you get there at day-time, you can see many students sitting on the stairs. There is also some cheap restaurants in the area if you're up for some student food.""",Suecia,Inglés,PC,4/8/2015
Femenino,27,Nacional,Excelente,5,19,"""HERMOSO EDIFICIO""","""Imponente, hermoso, admirable y de noche se ve increíble. Subir todos esos escalones y ver la vista no te la puedes perder.""",México,Español,PC,3/8/2015
Masculino,32,Nacional,Excelente,5,3,"""UG""","""Hermosa edificación que alberga el alma mater de Guanajuato, enclavada cerca de galerias y museos, visita obligada.""",México,Español,PC,1/8/2015
Femenino,25,Nacional,Muy bueno,4,64,"""Realmente monumental""","""Ver ese edificio desde la calle es impresionante! Lo tienen muy bien cuidado y muy limpio a pesar de la cantidad de turistas que ahí por unos momentos nos sentamos a descansa. Desgraciadamente estaba cerrada y no pudimos pasar a conocerla por dentro.""",México,Español,Móvil,31/7/2015
Masculino,19,Nacional,Excelente,5,42,"""Imponente""","""Magnifica construcción de este espacio y bien conservado, sin publicidad y todo listo para tomarte una buena foto.""",México,Español,PC,29/7/2015
Masculino,23,Nacional,Excelente,5,5,"""Cultura e historia en Guanajuato""","""Me pareció extraordinario el edificio, la esctructura colonial de esta universidad representa dignamente la cultura de Guanajuato.""",México,Español,PC,29/7/2015
Femenino,34,Internacional,Excelente,5,590,"""Get A Workout AND Get Your Photos :)""","""My boyfriend and I were just meandering around the city and eventually made our way to the University. We got there in the late morning and it was actually pretty quiet there, not many people around. That may be because we were there in low season, though (and the students were probably in class). Definitely worth your time if you enjoy cool architecture or want to get some nice photos. It's a bit of a climb to the top, but it's not too bad. And it's worth it :)""",Canadá,Inglés,PC,28/7/2015
Femenino,22,Nacional,Excelente,5,56,"""No puedes dejar de ir""","""La UG es una construcción increíble, no puedes dejar de verlo cuando vayas a Gto aunque solo sea para tomar fotos, es hermoso.""",México,Español,Móvil,28/7/2015
Masculino,43,Internacional,Regular,3,340,"""Bonita vista de la ciudad""","""Hago poco sobre el exterior debido a que el festival de cine paralizó muchos lugares durante mi estancia. El edificio de la universidad mientras que es relativamente nuevos encaja bien en la ciudad. Subir escaleras da una hermosa vista de la ciudad y se prepara para subir al Pípila.""",Francia,Francés,PC,26/7/2015
Masculino,54,Nacional,Excelente,5,72,"""De lo mejor""","""De lo mejor en visita a Guanajuato, no te lo puedes perder, su arquitectura e historia Debes de subir unos 30 escalones bien empinados.""",México,Español,PC,25/7/2015
Femenino,18,Nacional,Muy bueno,4,4,"""Hermosa""","""Edificio universitario que impone, con prestigio e historia. Un lugar que sin lugar a dudas te dejara atrapado en su escencia guanajuatense.""",México,Español,Móvil,15/7/2015
Femenino,48,Internacional,Excelente,5,176,"""¡Enorme!""","""Emblemática, majestuosa. La vi desde afuera, entiendo que se puede hacer una visita por el interior y que tiene exposiciones y eventualmente eventos.""",Argentina,Español,PC,15/7/2015
Femenino,25,Nacional,Excelente,5,20,"""Crecimiento profesional y cultura al mismo tiempo""","""Es un lugar perfecto para estudiar, cuenta con variedad de carreras profesionales, además de tener convenio con otras universidades en el extranjero que pueden impulsar tu crecimiento profesional. Una excelente opción. Se encuentra en una ciudad llena de magia.""",México,Español,PC,15/7/2015
Masculino,34,Nacional,Muy bueno,4,42,"""No se queden afuera, intenten entrar""","""Un edificio emblemático de la ciudad, es una de las postales obligadas y las carreras por la escalinata. De ser posible entren y disfruten de este lugar no solo se queden con la impresión de la fachada. Claro si es entre semana su visita será mas fácil pues es una de las facultades de la Universidad y esta en funcionamiento. Durante el FIC, pueden asistir a conciertos en sus instalaciones.""",México,Español,PC,14/7/2015
Femenino,48,Nacional,Muy bueno,4,343,"""Beautiful. Don't miss it""","""Gorgeous architecture. Stunning beauty day and night. Climb to the top and take pics. To snap photos without people on the steps, you need go early in the week and early in the morning (6:30am). To catch it at night, early in the week and late at night (2am). Obviously, a popular sight and hang out.  Don't miss seeing this.""",México,Inglés,Móvil,14/7/2015
Femenino,31,Internacional,Excelente,5,11,"""Stop by""","""The architecture is beautiful and if you go up the stairs to very top you have a great view of Guanajuato and the Pipila.""",Estados Unidos,Inglés,Móvil,14/7/2015
Femenino,42,Internacional,Excelente,5,142,"""Hermosísimo edificio de mezcla de estilos""","""Es una parada obligada en cualquier caminata. Tiene una escalera de 86 escalones y desde allí arriba se tiene una linda vista de parte de la ciudad.""",Argentina,Español,PC,12/7/2015
Masculino,55,Nacional,Muy bueno,4,173,"""Escalera de la Universidad""","""Se sube por escalera y se aprecia la pamoramica, buen lugar para tomarse fotos como si estuvieras en España.""",México,Español,PC,10/7/2015
Masculino,63,Internacional,Muy bueno,4,33,"""Worth a quick tour""","""University is open to public...but other than the impressive stairs and the exterior, the inside is not as great! Worth a quick visit, if you are there in the centro...it's 2 minutes from Basilica.""",Canadá,Inglés,PC,8/7/2015
Femenino,23,Nacional,Excelente,5,8,"""La verdad nos hará libres""","""El lema de la Universidad de Guanajuato, que posee una de las vistas más bonitas de la ciudad, si subes los más de 70 escalones hasta llegar arriba, donde puedes tomar buenas fotos y un descanso.""",México,Español,Móvil,6/7/2015
Masculino,39,Nacional,Muy bueno,4,4,"""Buena arquitectura""","""Es una de las fachadas mas lindas que he visto, quien diseño esa arquitectura es un genio; es impresionante el estar ahí y ver lo genial que esta hecho.""",México,Español,PC,5/7/2015
Femenino,44,Nacional,Excelente,5,75,"""Imponente la universidad, TODO guanajuato es hemoso, su historia, los callejones, el colorido , casas, las callejoneadas""","""Lo que no me gusto fue la comida, pero es muy bonito ya he estado ahi dos veces una con mis hijos y otra vez con mis amigas.""",México,Español,PC,5/7/2015
Masculino,30,Nacional,Excelente,5,21,"""WOW""","""Excelente para conocer mas de la historia es parte fundamental de Guanajuato, algunas estudiantinas llegan ahí.""",México,Español,PC,5/7/2015
Femenino,64,Internacional,Excelente,5,812,"""Hermoso edificio en estilo árabe""","""En un hermoso edificio de la Universidad de Guanajuato, una vez que se nota cuando entras a través de las calles de la ciudad. El edificio de estilo morisco que se quiere subir un popular destino turístico de alta escalera. A principios del 18 hubo un Seminario Jesuita a plomo, a continuación, en el siglo 20 el edificio fue reconstruido.""",Rusia,Ruso,PC,3/7/2015
Masculino,76,Nacional,Excelente,5,59,"""Universidad de Guanajuato, orgullo de los Mexicanos""","""Edificios dignos de explorar y de admirar. Entrando por el portón mas cercano al Templo de la Compañía, hay un patio, y a la izquierda, una escalinata y un templo muy bonito. Por la entrada principal, a la derecha hay un Museo Alfredo Dugés de Historia Natural. Muy interesante. Hay que tomarse tiempo para admirar la arquitectura, y para tomar muchas fotos.""",México,Español,PC,30/6/2015
Masculino,25,Internacional,Muy bueno,4,74,"""Hermoso edificio""","""Un edificio con una arquitectura diferente del resto de la ciudad. Si está buscando una miniatura de edificios de la ciudad, este es el único lugar u encontrará.""",Brasil,Portugés,PC,29/6/2015
Masculino,35,Nacional,Regular,3,87,"""Interesante pero cerrado""","""Impresionantes escaleras al éxito y conocimiento (así parece), pero cerrado por el verano, por lo que realmente no puede ser visitado. Aún así, buen lugar para fotografías panorámicas.""",México,Español,PC,27/6/2015
Masculino,42,Internacional,Excelente,5,129,"""You can sit and stare at it for hours and never see the same thing twice…""","""I have heard of higher education, didn't think the actual building would represent it as well. Who ever drew up this building must have come from the pyramid builders.....its unbelievable…""",Estados Unidos,Inglés,PC,22/6/2015
Femenino,25,Nacional,Regular,3,8,"""Bella""","""La estructura de este edificio es bastante bella. un lugar que sin duda se debe de visitar, y claro la foto del recuerdo no debe de faltar.""",México,Español,PC,8/6/2015
Masculino,20,Nacional,Excelente,5,6,"""Un lugar lleno de tantas experiencias""","""Un lugar lleno de tanta historia y mucho que contar, este lugar vale la pena visitarlo y sacarse una foto, de tantos lugares que visité en mi viaje puedo decir que es uno de mis lugares favoritos, tiene una una vista impresionante. Les recomiendo conocer cada rincón de Guanajuato no se arrepentirán.""",México,Español,PC,2/6/2015
Femenino,38,Nacional,Excelente,5,11,"""Genial edificio""","""Sus escaleras de este majestuoso monumento nos llevaron a hacer ejercicio y disfrutar la vista de todo Guanajuato de forma impresionante.""",México,Español,PC,2/6/2015
Femenino,49,Nacional,Excelente,5,101,"""Arquitectura espectacular""","""No te cansas de admirar tremenda arquitectura, pero si de subir las escaleras para preciar la vista desde esa altura. Recorrer el edificio por dentro te transportas a otra época, es realmente maravillosa la Cd de Guanajuato.""",México,Español,PC,2/6/2015
Masculino,25,Nacional,Excelente,5,4,"""Arquitectura hermosa""","""La arquitectura del lugar hace de la universidad un lugar tan pintoresco, es tan antiguo pero sigue siendo utilizado lo que te transporta en el tiempo.""",México,Español,PC,1/6/2015
Femenino,66,Internacional,Regular,3,245,"""Universidad enorme en el centro""","""La arquitectura del hotel es bastante sorprendente. En medio de las casas de colores de la ciudad, la gran universidad con su escalera monumental supera en tamaño la antigua cárcel e incluso el mercado.""",Francia,Francés,PC,27/5/2015
Femenino,30,Internacional,Muy bueno,4,155,"""Lovely town, cool university""","""GTO is interesting, definitely college town with lots of young people. Nice that they use the old buildings still instead of tearing them down! Theatre, lookout, shops, market, nice to hang out. Diego Rivera's house nice for a quick look. Callejon de los besos (Alley of the Kiss), hire a young kid to tell you the story but then you need to kiss someone! Go to the Cantina (girls supposedly not allowed, we were greeted with a hearty drunken welcome but not a place you want to hang out! Right on main plaza, has a urinal right below the stools so the men don't have to get up to go to the bathroom!)""",Canadá,Inglés,Móvil,27/5/2015
Masculino,53,Nacional,Excelente,5,287,"""Amazing building""","""This university and it's great staircase is a testament to what people can build in small spaces. The staircase is just marvelous and a must see.""",México,Español,Móvil,19/5/2015
Masculino,29,Nacional,Excelente,5,70,"""Una bello espacio de gran valor histórico""","""No puede faltar la tradicional foto en la escalera y las instalaciones de la universidad son verdaderamente impresionantes.""",México,Español,PC,18/5/2015
Masculino,27,Internacional,Muy bueno,4,97,"""Beatifull and good excercise""","""If you are competitive nd you love to run upstairs, this is the place to do it. Uni facade is beautilfull and is not that far from other historical places.""",Colombia,Inglés,PC,12/5/2015
Masculino,52,Nacional,Muy bueno,4,157,"""¡La pura vista y fachada valen la pena!""","""Vista desde abajo, la construcción deja sin aliento y subiendo toda la escalinata, la panorámica es genial. Una de las visitas imperdibles al estar en Guanajuato (y más si te gusta la arquitectura y si no también.""",México,Español,PC,10/5/2015
Femenino,34,Nacional,Excelente,5,10,"""Beautiful""","""Great view of the city and it is my favorite building in Guanajuato. Es un lugar precioso my favorito en lo personal.""",México,Español,PC,6/5/2015
Masculino,59,Nacional,Excelente,5,3,"""Descanso""","""Para descansar y disfrutar tu estancia en otro lugar no hay como visitar Guanajuato, no terminas de recorrer todas sus calles o callejones, tal vez le falte algún retoque de pintura o de restaurarla, pero perdería parte de su encanto. Me encantó.""",México,Español,Móvil,2/5/2015
